palabra	sentimiento	lexicon	valor
aprovechar	miedo	nrc	NA
aprovechar	negativo	nrc	NA
aptitud	positivo	nrc	NA
apto	positivo	nrc	NA
apuesto	positivo	nrc	NA
araña	disgusto	nrc	NA
araña	miedo	nrc	NA
arbitraje	premonición	nrc	NA
árbitro	confianza	nrc	NA
árbitro	positivo	nrc	NA
árbol	alegría	nrc	NA
árbol	asombro	nrc	NA
árbol	confianza	nrc	NA
árbol	disgusto	nrc	NA
árbol	ira	nrc	NA
árbol	positivo	nrc	NA
árbol	premonición	nrc	NA
arcada	negativo	nrc	NA
arcaico	negativo	nrc	NA
archivado	negativo	nrc	NA
ardid	negativo	nrc	NA
ardiente	alegría	nrc	NA
ardiente	positivo	nrc	NA
ardiente	premonición	nrc	NA
ardor	positivo	nrc	NA
arduo	negativo	nrc	NA
arena	confianza	nrc	NA
arena	positivo	nrc	NA
argolla	disgusto	nrc	NA
argolla	ira	nrc	NA
argolla	miedo	nrc	NA
argolla	negativo	nrc	NA
argolla	premonición	nrc	NA
argolla	tristeza	nrc	NA
argumentación	ira	nrc	NA
argumentar	ira	nrc	NA
argumentar	negativo	nrc	NA
argumento	ira	nrc	NA
argumento	negativo	nrc	NA
argumentos	ira	nrc	NA
árido	negativo	nrc	NA
árido	tristeza	nrc	NA
ariete	ira	nrc	NA
ariete	negativo	nrc	NA
ariete	premonición	nrc	NA
aristocracia	positivo	nrc	NA
aristocrático	positivo	nrc	NA
armado	ira	nrc	NA
armado	miedo	nrc	NA
armado	negativo	nrc	NA
armado	positivo	nrc	NA
armadura	confianza	nrc	NA
armadura	miedo	nrc	NA
armadura	positivo	nrc	NA
armamento	ira	nrc	NA
armamento	miedo	nrc	NA
armamento	negativo	nrc	NA
armería	confianza	nrc	NA
armonía	alegría	nrc	NA
armonía	confianza	nrc	NA
armonía	positivo	nrc	NA
armoniosamente	alegría	nrc	NA
armoniosamente	confianza	nrc	NA
armoniosamente	positivo	nrc	NA
aroma	positivo	nrc	NA
arqueología	positivo	nrc	NA
arqueología	premonición	nrc	NA
arquitectura	confianza	nrc	NA
arraigado	confianza	nrc	NA
arraigado	positivo	nrc	NA
arrastrarse	negativo	nrc	NA
arrepentido	negativo	nrc	NA
arrepentido	tristeza	nrc	NA
arrepentimiento	miedo	nrc	NA
arrepentimiento	positivo	nrc	NA
arrepentirse	miedo	nrc	NA
arrepentirse	positivo	nrc	NA
arrestar	negativo	nrc	NA
arriesgado	miedo	nrc	NA
arriesgado	negativo	nrc	NA
arriesgado	premonición	nrc	NA
arrogancia	negativo	nrc	NA
arrogante	disgusto	nrc	NA
arrogante	ira	nrc	NA
arrogante	negativo	nrc	NA
arrojar	disgusto	nrc	NA
arrugado	tristeza	nrc	NA
arruinada	disgusto	nrc	NA
arruinada	negativo	nrc	NA
arruinada	tristeza	nrc	NA
arruinado	disgusto	nrc	NA
arruinado	ira	nrc	NA
arruinado	miedo	nrc	NA
arruinado	negativo	nrc	NA
arruinado	tristeza	nrc	NA
arsénico	disgusto	nrc	NA
arsénico	miedo	nrc	NA
arsénico	negativo	nrc	NA
arsénico	tristeza	nrc	NA
arte	alegría	nrc	NA
arte	asombro	nrc	NA
arte	positivo	nrc	NA
arte	premonición	nrc	NA
arte	tristeza	nrc	NA
artesano	positivo	nrc	NA
articulación	positivo	nrc	NA
articular	positivo	nrc	NA
artillería	miedo	nrc	NA
artillería	negativo	nrc	NA
artista	positivo	nrc	NA
artístico	positivo	nrc	NA
as	positivo	nrc	NA
asador	disgusto	nrc	NA
asalto	ira	nrc	NA
asalto	miedo	nrc	NA
asalto	negativo	nrc	NA
asar	ira	nrc	NA
asar	negativo	nrc	NA
ascendiente	positivo	nrc	NA
ascenso	positivo	nrc	NA
asco	disgusto	nrc	NA
asco	ira	nrc	NA
asco	miedo	nrc	NA
asco	negativo	nrc	NA
asco	tristeza	nrc	NA
asegurado	confianza	nrc	NA
asegurado	positivo	nrc	NA
asegurar	confianza	nrc	NA
asegurar	positivo	nrc	NA
asentimiento	positivo	nrc	NA
asequible	alegría	nrc	NA
asequible	positivo	nrc	NA
asesinar	ira	nrc	NA
asesinar	miedo	nrc	NA
asesinar	negativo	nrc	NA
asesinato	asombro	nrc	NA
asesinato	disgusto	nrc	NA
asesinato	ira	nrc	NA
asesinato	miedo	nrc	NA
asesinato	negativo	nrc	NA
asesinato	tristeza	nrc	NA
asesino	asombro	nrc	NA
asesino	disgusto	nrc	NA
asesino	ira	nrc	NA
asesino	miedo	nrc	NA
asesino	negativo	nrc	NA
asesino	tristeza	nrc	NA
asesor	confianza	nrc	NA
asesor	positivo	nrc	NA
asesoramiento	confianza	nrc	NA
asesorar	confianza	nrc	NA
asesorar	positivo	nrc	NA
asfixia	ira	nrc	NA
asfixia	miedo	nrc	NA
asfixia	negativo	nrc	NA
asilo	miedo	nrc	NA
asilo	negativo	nrc	NA
asimetría	disgusto	nrc	NA
asistencia	positivo	nrc	NA
asistencia	premonición	nrc	NA
asistente	confianza	nrc	NA
asistente	positivo	nrc	NA
asociación	confianza	nrc	NA
asociación	positivo	nrc	NA
asociado	confianza	nrc	NA
asociado	positivo	nrc	NA
asombrar	asombro	nrc	NA
asombro	alegría	nrc	NA
asombro	asombro	nrc	NA
asombro	positivo	nrc	NA
asombrosamente	asombro	nrc	NA
asombrosamente	positivo	nrc	NA
asombrosamente	premonición	nrc	NA
asombroso	negativo	nrc	NA
aspereza	negativo	nrc	NA
áspid	miedo	nrc	NA
aspiración	alegría	nrc	NA
aspiración	asombro	nrc	NA
aspiración	confianza	nrc	NA
aspiración	positivo	nrc	NA
aspiración	premonición	nrc	NA
aspirar	alegría	nrc	NA
aspirar	positivo	nrc	NA
aspirar	premonición	nrc	NA
asqueroso	disgusto	nrc	NA
asqueroso	ira	nrc	NA
asqueroso	miedo	nrc	NA
asqueroso	negativo	nrc	NA
astilla	negativo	nrc	NA
astringente	negativo	nrc	NA
astrólogo	positivo	nrc	NA
astrólogo	premonición	nrc	NA
astronauta	positivo	nrc	NA
astrónomo	positivo	nrc	NA
astrónomo	premonición	nrc	NA
astucia	negativo	nrc	NA
astucia	positivo	nrc	NA
astuto	disgusto	nrc	NA
astuto	ira	nrc	NA
astuto	miedo	nrc	NA
astuto	negativo	nrc	NA
astuto	positivo	nrc	NA
asustado	asombro	nrc	NA
asustado	miedo	nrc	NA
asustado	negativo	nrc	NA
asustar	asombro	nrc	NA
asustar	miedo	nrc	NA
asustar	negativo	nrc	NA
asustar	tristeza	nrc	NA
atacar	asombro	nrc	NA
atacar	disgusto	nrc	NA
atacar	ira	nrc	NA
atacar	miedo	nrc	NA
atacar	negativo	nrc	NA
atacar	tristeza	nrc	NA
atadura	negativo	nrc	NA
ataque	ira	nrc	NA
ataque	miedo	nrc	NA
ataque	negativo	nrc	NA
ataques	ira	nrc	NA
ataques	negativo	nrc	NA
ataúd	miedo	nrc	NA
ataúd	negativo	nrc	NA
ataúd	tristeza	nrc	NA
ateísmo	negativo	nrc	NA
atención	positivo	nrc	NA
atento	confianza	nrc	NA
atento	positivo	nrc	NA
atenuación	negativo	nrc	NA
atenuación	tristeza	nrc	NA
atenuada	negativo	nrc	NA
aterciopelado	positivo	nrc	NA
aterosclerosis	miedo	nrc	NA
aterosclerosis	negativo	nrc	NA
aterosclerosis	tristeza	nrc	NA
aterrizado	positivo	nrc	NA
aterrorizar	ira	nrc	NA
aterrorizar	miedo	nrc	NA
aterrorizar	negativo	nrc	NA
aterrorizar	tristeza	nrc	NA
atestación	confianza	nrc	NA
atestiguar	confianza	nrc	NA
atestiguar	positivo	nrc	NA
atleta	positivo	nrc	NA
atlético	positivo	nrc	NA
átomo	positivo	nrc	NA
atracado	negativo	nrc	NA
atracción	positivo	nrc	NA
atractivo	alegría	nrc	NA
atractivo	asombro	nrc	NA
atractivo	confianza	nrc	NA
atractivo	positivo	nrc	NA
atractivo	premonición	nrc	NA
atrasado	asombro	nrc	NA
atrasado	negativo	nrc	NA
atrasado	premonición	nrc	NA
atrasado	tristeza	nrc	NA
atrasos	negativo	nrc	NA
atreverse	confianza	nrc	NA
atreverse	premonición	nrc	NA
atrevido	positivo	nrc	NA
atrocidad	disgusto	nrc	NA
atrocidad	ira	nrc	NA
atrocidad	miedo	nrc	NA
atrocidad	negativo	nrc	NA
atrocidad	tristeza	nrc	NA
atrofia	disgusto	nrc	NA
atrofia	miedo	nrc	NA
atrofia	negativo	nrc	NA
atrofia	tristeza	nrc	NA
atropello	disgusto	nrc	NA
atropello	ira	nrc	NA
atropello	negativo	nrc	NA
atroz	disgusto	nrc	NA
atroz	ira	nrc	NA
atroz	negativo	nrc	NA
aturdida	negativo	nrc	NA
aturdido	asombro	nrc	NA
aturdido	miedo	nrc	NA
aturdido	negativo	nrc	NA
audacia	negativo	nrc	NA
audacia	positivo	nrc	NA
audaz	positivo	nrc	NA
audición	miedo	nrc	NA
audición	negativo	nrc	NA
audiencia	premonición	nrc	NA
auditor	confianza	nrc	NA
auditor	miedo	nrc	NA
aullido	asombro	nrc	NA
aullido	disgusto	nrc	NA
aullido	ira	nrc	NA
aullido	miedo	nrc	NA
aullido	negativo	nrc	NA
aullido	tristeza	nrc	NA
aumentar	miedo	nrc	NA
aumentar	negativo	nrc	NA
aumentar	positivo	nrc	NA
aura	positivo	nrc	NA
ausencia	miedo	nrc	NA
ausencia	negativo	nrc	NA
ausencia	tristeza	nrc	NA
ausente	negativo	nrc	NA
ausente	tristeza	nrc	NA
austeridad	negativo	nrc	NA
austero	miedo	nrc	NA
austero	negativo	nrc	NA
austero	tristeza	nrc	NA
autenticación	confianza	nrc	NA
autenticar	confianza	nrc	NA
autenticidad	confianza	nrc	NA
autenticidad	positivo	nrc	NA
auténtico	alegría	nrc	NA
auténtico	confianza	nrc	NA
auténtico	positivo	nrc	NA
autocrático	negativo	nrc	NA
automático	confianza	nrc	NA
autopsia	disgusto	nrc	NA
autopsia	miedo	nrc	NA
autopsia	negativo	nrc	NA
autopsia	tristeza	nrc	NA
autor	disgusto	nrc	NA
autor	ira	nrc	NA
autor	miedo	nrc	NA
autor	negativo	nrc	NA
autor	positivo	nrc	NA
autor	tristeza	nrc	NA
autoridad	confianza	nrc	NA
autoridad	positivo	nrc	NA
autoritario	confianza	nrc	NA
autoritario	positivo	nrc	NA
autorización	confianza	nrc	NA
autorización	positivo	nrc	NA
autorizado	confianza	nrc	NA
autorizado	positivo	nrc	NA
autorizar	confianza	nrc	NA
autorizar	positivo	nrc	NA
avalancha	asombro	nrc	NA
avalancha	miedo	nrc	NA
avalancha	negativo	nrc	NA
avalancha	tristeza	nrc	NA
avanzado	positivo	nrc	NA
avanzar	alegría	nrc	NA
avanzar	asombro	nrc	NA
avanzar	miedo	nrc	NA
avanzar	positivo	nrc	NA
avanzar	premonición	nrc	NA
avaricia	disgusto	nrc	NA
avaricia	ira	nrc	NA
avaricia	negativo	nrc	NA
avatar	positivo	nrc	NA
aventura/lío	alegría	nrc	NA
aventura/lío	confianza	nrc	NA
aventura/lío	positivo	nrc	NA
aventura/lío	premonición	nrc	NA
aventuras	positivo	nrc	NA
aventuras	premonición	nrc	NA
aventurero	positivo	nrc	NA
avergonzado	disgusto	nrc	NA
avergonzado	negativo	nrc	NA
avergonzado	tristeza	nrc	NA
avergonzar	negativo	nrc	NA
avergonzar	tristeza	nrc	NA
avería	negativo	nrc	NA
aversión	disgusto	nrc	NA
aversión	ira	nrc	NA
aversión	miedo	nrc	NA
aversión	negativo	nrc	NA
ávido	disgusto	nrc	NA
ávido	negativo	nrc	NA
avivar	alegría	nrc	NA
avivar	asombro	nrc	NA
avivar	confianza	nrc	NA
avivar	positivo	nrc	NA
axioma	confianza	nrc	NA
axiomático	confianza	nrc	NA
ay	disgusto	nrc	NA
ay	miedo	nrc	NA
ay	negativo	nrc	NA
ay	tristeza	nrc	NA
ayuda	positivo	nrc	NA
ayudante	confianza	nrc	NA
ayudante	positivo	nrc	NA
ayudar	confianza	nrc	NA
ayudar	positivo	nrc	NA
ayuno	negativo	nrc	NA
ayuno	tristeza	nrc	NA
azogue	asombro	nrc	NA
azogue	negativo	nrc	NA
azotaina	ira	nrc	NA
azotar	disgusto	nrc	NA
azotar	ira	nrc	NA
azotar	miedo	nrc	NA
azotar	negativo	nrc	NA
azotar	tristeza	nrc	NA
azote	ira	nrc	NA
azote	miedo	nrc	NA
azote	negativo	nrc	NA
azote	tristeza	nrc	NA
azúcar	positivo	nrc	NA
azucarado	positivo	nrc	NA
azufre	ira	nrc	NA
azufre	miedo	nrc	NA
azufre	negativo	nrc	NA
azul	tristeza	nrc	NA
azulejos	positivo	nrc	NA
babear	disgusto	nrc	NA
babosa	disgusto	nrc	NA
babosa	negativo	nrc	NA
baboso	disgusto	nrc	NA
baboso	negativo	nrc	NA
babuino	disgusto	nrc	NA
babuino	negativo	nrc	NA
bachillerato	positivo	nrc	NA
bacteria	disgusto	nrc	NA
bacteria	miedo	nrc	NA
bacteria	negativo	nrc	NA
bacterias	disgusto	nrc	NA
bacterias	miedo	nrc	NA
bacterias	negativo	nrc	NA
bacterias	tristeza	nrc	NA
bagatela	negativo	nrc	NA
bajar	negativo	nrc	NA
bajista	ira	nrc	NA
bajista	miedo	nrc	NA
balada	positivo	nrc	NA
balbuceo	negativo	nrc	NA
ballet	positivo	nrc	NA
baloncesto	alegría	nrc	NA
baloncesto	positivo	nrc	NA
baloncesto	premonición	nrc	NA
bálsamo	alegría	nrc	NA
bálsamo	negativo	nrc	NA
bálsamo	positivo	nrc	NA
bálsamo	premonición	nrc	NA
banco	confianza	nrc	NA
bandido	negativo	nrc	NA
banquero	confianza	nrc	NA
banquete	alegría	nrc	NA
banquete	positivo	nrc	NA
banquete	premonición	nrc	NA
baño	positivo	nrc	NA
barato	negativo	nrc	NA
barato	positivo	nrc	NA
barbarie	negativo	nrc	NA
bárbaro	disgusto	nrc	NA
bárbaro	ira	nrc	NA
bárbaro	miedo	nrc	NA
bárbaro	negativo	nrc	NA
barbecho	negativo	nrc	NA
barco	premonición	nrc	NA
bardo	positivo	nrc	NA
barra	confianza	nrc	NA
barra	miedo	nrc	NA
barra	positivo	nrc	NA
barranco	miedo	nrc	NA
barrera	ira	nrc	NA
barrera	negativo	nrc	NA
barricada	miedo	nrc	NA
barricada	negativo	nrc	NA
barrio	premonición	nrc	NA
barro	negativo	nrc	NA
base	confianza	nrc	NA
bastante	confianza	nrc	NA
bastante	positivo	nrc	NA
bastardo	disgusto	nrc	NA
bastardo	negativo	nrc	NA
bastardo	tristeza	nrc	NA
bastión	ira	nrc	NA
bastión	positivo	nrc	NA
bastón	ira	nrc	NA
bastón	miedo	nrc	NA
basura	disgusto	nrc	NA
basura	negativo	nrc	NA
basura	tristeza	nrc	NA
basurero	negativo	nrc	NA
batalla	ira	nrc	NA
batalla	negativo	nrc	NA
batallado	ira	nrc	NA
batallado	miedo	nrc	NA
batallado	negativo	nrc	NA
batallado	tristeza	nrc	NA
batallón	ira	nrc	NA
batea	premonición	nrc	NA
batería	ira	nrc	NA
batería	negativo	nrc	NA
bautismal	alegría	nrc	NA
bautismal	positivo	nrc	NA
bautismo	positivo	nrc	NA
bayoneta	ira	nrc	NA
bayoneta	miedo	nrc	NA
bayoneta	negativo	nrc	NA
bebé	alegría	nrc	NA
bebé	positivo	nrc	NA
bebida	negativo	nrc	NA
bebida	positivo	nrc	NA
beca	alegría	nrc	NA
beca	confianza	nrc	NA
beca	positivo	nrc	NA
belicoso	ira	nrc	NA
belicoso	miedo	nrc	NA
belicoso	negativo	nrc	NA
beligerante	ira	nrc	NA
beligerante	miedo	nrc	NA
beligerante	negativo	nrc	NA
bella	alegría	nrc	NA
bella	confianza	nrc	NA
bella	positivo	nrc	NA
bella	premonición	nrc	NA
belleza	alegría	nrc	NA
belleza	positivo	nrc	NA
bendecir	alegría	nrc	NA
bendecir	confianza	nrc	NA
bendecir	positivo	nrc	NA
bendecir	premonición	nrc	NA
bendición	alegría	nrc	NA
bendición	asombro	nrc	NA
bendición	confianza	nrc	NA
bendición	positivo	nrc	NA
bendición	premonición	nrc	NA
bendiciones	alegría	nrc	NA
bendiciones	asombro	nrc	NA
bendiciones	confianza	nrc	NA
bendiciones	positivo	nrc	NA
bendiciones	premonición	nrc	NA
bendito	alegría	nrc	NA
bendito	positivo	nrc	NA
benefactor	confianza	nrc	NA
benefactor	positivo	nrc	NA
beneficiario	premonición	nrc	NA
beneficio	positivo	nrc	NA
beneficioso	positivo	nrc	NA
benevolencia	alegría	nrc	NA
benevolencia	confianza	nrc	NA
benevolencia	positivo	nrc	NA
benigno	alegría	nrc	NA
benigno	positivo	nrc	NA
beso	alegría	nrc	NA
beso	asombro	nrc	NA
beso	positivo	nrc	NA
beso	premonición	nrc	NA
bestia	ira	nrc	NA
bestia	miedo	nrc	NA
bestia	negativo	nrc	NA
bestial	disgusto	nrc	NA
bestial	miedo	nrc	NA
bestial	negativo	nrc	NA
bíblico	positivo	nrc	NA
biblioteca	positivo	nrc	NA
bicho	disgusto	nrc	NA
bichos	disgusto	nrc	NA
bichos	ira	nrc	NA
bichos	miedo	nrc	NA
bichos	negativo	nrc	NA
bienal	premonición	nrc	NA
bienes	positivo	nrc	NA
bienvenida	alegría	nrc	NA
bienvenida	positivo	nrc	NA
bilingüe	positivo	nrc	NA
bilis	disgusto	nrc	NA
bilis	ira	nrc	NA
bilis	negativo	nrc	NA
biopsia	miedo	nrc	NA
biopsia	negativo	nrc	NA
bis	positivo	nrc	NA
bisturí	miedo	nrc	NA
bisturí	negativo	nrc	NA
bizarro	positivo	nrc	NA
blanco	alegría	nrc	NA
blanco	confianza	nrc	NA
blanco	positivo	nrc	NA
blanco	premonición	nrc	NA
blancura	alegría	nrc	NA
blancura	positivo	nrc	NA
blasfemia	ira	nrc	NA
blasfemia	negativo	nrc	NA
blasfemo	disgusto	nrc	NA
blasfemo	ira	nrc	NA
blasfemo	negativo	nrc	NA
blindado	miedo	nrc	NA
bloqueo	ira	nrc	NA
bloqueo	miedo	nrc	NA
bloqueo	negativo	nrc	NA
bloqueo	tristeza	nrc	NA
bobo	disgusto	nrc	NA
bobo	negativo	nrc	NA
boca	asombro	nrc	NA
bocado	disgusto	nrc	NA
bocado	negativo	nrc	NA
boceto	premonición	nrc	NA
bochornoso	negativo	nrc	NA
bofetada	asombro	nrc	NA
bofetada	ira	nrc	NA
bofetada	negativo	nrc	NA
boicot	negativo	nrc	NA
boicotear	negativo	nrc	NA
bomba	asombro	nrc	NA
bomba	ira	nrc	NA
bomba	miedo	nrc	NA
bomba	negativo	nrc	NA
bomba	tristeza	nrc	NA
bombardeado	disgusto	nrc	NA
bombardeado	negativo	nrc	NA
bombardear	ira	nrc	NA
bombardear	miedo	nrc	NA
bombardear	negativo	nrc	NA
bombardeo	ira	nrc	NA
bombardeo	miedo	nrc	NA
bombardeo	negativo	nrc	NA
bombardeo	tristeza	nrc	NA
bombero	confianza	nrc	NA
bombo	negativo	nrc	NA
bombo	premonición	nrc	NA
bonanza	alegría	nrc	NA
bonanza	positivo	nrc	NA
bondad	alegría	nrc	NA
bondad	asombro	nrc	NA
bondad	confianza	nrc	NA
bondad	positivo	nrc	NA
bondad	premonición	nrc	NA
bonito	positivo	nrc	NA
bonos	negativo	nrc	NA
borde	miedo	nrc	NA
borde	negativo	nrc	NA
borde	premonición	nrc	NA
borracho	disgusto	nrc	NA
borracho	negativo	nrc	NA
borrador	premonición	nrc	NA
borrar	miedo	nrc	NA
borrar	negativo	nrc	NA
borrón	negativo	nrc	NA
borroso	negativo	nrc	NA
bostezo	negativo	nrc	NA
bote	alegría	nrc	NA
bote	asombro	nrc	NA
bote	positivo	nrc	NA
bote	premonición	nrc	NA
botín	negativo	nrc	NA
bovino	disgusto	nrc	NA
bovino	negativo	nrc	NA
boxeo	ira	nrc	NA
boya	positivo	nrc	NA
bozal	miedo	nrc	NA
bozal	negativo	nrc	NA
bragas	confianza	nrc	NA
braguero	confianza	nrc	NA
brandy	negativo	nrc	NA
bravata	negativo	nrc	NA
brecha	negativo	nrc	NA
bribón	disgusto	nrc	NA
bribón	ira	nrc	NA
bribón	miedo	nrc	NA
bribón	negativo	nrc	NA
brida	confianza	nrc	NA
brigada	miedo	nrc	NA
brigada	negativo	nrc	NA
brillante	alegría	nrc	NA
brillante	confianza	nrc	NA
brillante	positivo	nrc	NA
brillante	premonición	nrc	NA
brillar	alegría	nrc	NA
brillar	confianza	nrc	NA
brillar	positivo	nrc	NA
brillar	premonición	nrc	NA
brillo	alegría	nrc	NA
brillo	asombro	nrc	NA
brillo	positivo	nrc	NA
brillo	premonición	nrc	NA
brindis	alegría	nrc	NA
brindis	positivo	nrc	NA
brío	positivo	nrc	NA
brocado	positivo	nrc	NA
broma	asombro	nrc	NA
broma	negativo	nrc	NA
bromas	positivo	nrc	NA
bromear	alegría	nrc	NA
bromear	asombro	nrc	NA
bromear	positivo	nrc	NA
bronceado	positivo	nrc	NA
bruja	disgusto	nrc	NA
bruja	ira	nrc	NA
bruja	miedo	nrc	NA
bruja	negativo	nrc	NA
brujería	asombro	nrc	NA
brujería	ira	nrc	NA
brujería	miedo	nrc	NA
brujería	negativo	nrc	NA
brujería	premonición	nrc	NA
brujería	tristeza	nrc	NA
brujo	miedo	nrc	NA
brújula	confianza	nrc	NA
brusco	disgusto	nrc	NA
brusco	ira	nrc	NA
brusco	negativo	nrc	NA
brutal	ira	nrc	NA
brutal	miedo	nrc	NA
brutal	negativo	nrc	NA
brutalidad	ira	nrc	NA
brutalidad	miedo	nrc	NA
brutalidad	negativo	nrc	NA
bruto	disgusto	nrc	NA
bruto	ira	nrc	NA
bruto	miedo	nrc	NA
bruto	negativo	nrc	NA
bruto	tristeza	nrc	NA
bueno	alegría	nrc	NA
bueno	asombro	nrc	NA
bueno	confianza	nrc	NA
bueno	positivo	nrc	NA
bueno	premonición	nrc	NA
bufido	tristeza	nrc	NA
buitre	disgusto	nrc	NA
buitre	miedo	nrc	NA
buitre	negativo	nrc	NA
bulboso	negativo	nrc	NA
bullicioso	alegría	nrc	NA
bullicioso	ira	nrc	NA
bullicioso	negativo	nrc	NA
bullicioso	positivo	nrc	NA
bullicioso	premonición	nrc	NA
bulto	negativo	nrc	NA
bumerang	confianza	nrc	NA
bumerang	premonición	nrc	NA
búnker	miedo	nrc	NA
burdel	disgusto	nrc	NA
burdel	negativo	nrc	NA
burla	disgusto	nrc	NA
burla	ira	nrc	NA
burla	negativo	nrc	NA
burlarse	disgusto	nrc	NA
burlarse	ira	nrc	NA
burlarse	negativo	nrc	NA
burlas	ira	nrc	NA
burlas	miedo	nrc	NA
burlas	negativo	nrc	NA
burlesco	asombro	nrc	NA
burlón	disgusto	nrc	NA
burlón	ira	nrc	NA
burlón	negativo	nrc	NA
burlón	tristeza	nrc	NA
burocracia	confianza	nrc	NA
burocracia	negativo	nrc	NA
burócrata	disgusto	nrc	NA
burócrata	negativo	nrc	NA
burro	disgusto	nrc	NA
burro	negativo	nrc	NA
buscar	premonición	nrc	NA
búsqueda	positivo	nrc	NA
búsqueda	premonición	nrc	NA
buss	alegría	nrc	NA
buss	positivo	nrc	NA
cábala	miedo	nrc	NA
cábala	negativo	nrc	NA
caballería	positivo	nrc	NA
caballero	disgusto	nrc	NA
caballero	ira	nrc	NA
caballero	miedo	nrc	NA
caballero	negativo	nrc	NA
caballero	positivo	nrc	NA
caballo	confianza	nrc	NA
cabestro	ira	nrc	NA
cabestro	miedo	nrc	NA
cabestro	negativo	nrc	NA
cabestro	tristeza	nrc	NA
cabildero	negativo	nrc	NA
cable	asombro	nrc	NA
cabrón	ira	nrc	NA
cabrón	negativo	nrc	NA
cabrón	premonición	nrc	NA
cachorro	confianza	nrc	NA
cachorro	positivo	nrc	NA
cachorro	premonición	nrc	NA
cacique	positivo	nrc	NA
cacofonía	disgusto	nrc	NA
cacofonía	ira	nrc	NA
cacofonía	negativo	nrc	NA
cadáver	asombro	nrc	NA
cadáver	disgusto	nrc	NA
cadáver	miedo	nrc	NA
cadáver	negativo	nrc	NA
cadáver	tristeza	nrc	NA
caducado	negativo	nrc	NA
caducar	negativo	nrc	NA
caducar	tristeza	nrc	NA
caer	negativo	nrc	NA
caer	tristeza	nrc	NA
café	positivo	nrc	NA
caída	miedo	nrc	NA
caída	negativo	nrc	NA
caída	tristeza	nrc	NA
caído	negativo	nrc	NA
cajero	confianza	nrc	NA
cala	alegría	nrc	NA
cala	disgusto	nrc	NA
cala	miedo	nrc	NA
cala	positivo	nrc	NA
cala	premonición	nrc	NA
calado	negativo	nrc	NA
calambre	negativo	nrc	NA
calambre	premonición	nrc	NA
calamidad	tristeza	nrc	NA
calamitoso	asombro	nrc	NA
calamitoso	disgusto	nrc	NA
calamitoso	miedo	nrc	NA
calamitoso	negativo	nrc	NA
calamitoso	tristeza	nrc	NA
calculador	negativo	nrc	NA
calculadora	confianza	nrc	NA
calculadora	positivo	nrc	NA
cálculo	premonición	nrc	NA
calibrador	confianza	nrc	NA
caliente	ira	nrc	NA
calificado	confianza	nrc	NA
calificado	positivo	nrc	NA
calificativo	positivo	nrc	NA
callejear	disgusto	nrc	NA
callejear	negativo	nrc	NA
calloso	disgusto	nrc	NA
calloso	ira	nrc	NA
calloso	negativo	nrc	NA
calma	positivo	nrc	NA
calma	premonición	nrc	NA
calmante	alegría	nrc	NA
calmante	confianza	nrc	NA
calmante	positivo	nrc	NA
calmar	positivo	nrc	NA
calumnia	disgusto	nrc	NA
calumnia	ira	nrc	NA
calumnia	negativo	nrc	NA
calumnia	tristeza	nrc	NA
calumnioso	negativo	nrc	NA
camada	negativo	nrc	NA
camarada	confianza	nrc	NA
camarada	positivo	nrc	NA
cambiable	asombro	nrc	NA
cambiable	premonición	nrc	NA
cambio	miedo	nrc	NA
camilla	miedo	nrc	NA
camilla	tristeza	nrc	NA
camión	confianza	nrc	NA
campaña	ira	nrc	NA
campaña	miedo	nrc	NA
campaña	negativo	nrc	NA
campeón	alegría	nrc	NA
campeón	confianza	nrc	NA
campeón	positivo	nrc	NA
campeón	premonición	nrc	NA
camuflado	asombro	nrc	NA
camuflaje	asombro	nrc	NA
canalla	confianza	nrc	NA
canalla	disgusto	nrc	NA
canalla	ira	nrc	NA
canalla	miedo	nrc	NA
canalla	negativo	nrc	NA
canalón	disgusto	nrc	NA
canario	positivo	nrc	NA
cancelar	negativo	nrc	NA
cancelar	tristeza	nrc	NA
cáncer	disgusto	nrc	NA
cáncer	ira	nrc	NA
cáncer	miedo	nrc	NA
cáncer	negativo	nrc	NA
cáncer	tristeza	nrc	NA
canciller	confianza	nrc	NA
cancioneta	alegría	nrc	NA
cancioneta	positivo	nrc	NA
cancro	disgusto	nrc	NA
cancro	ira	nrc	NA
cancro	negativo	nrc	NA
candidato	positivo	nrc	NA
candidatura	positivo	nrc	NA
canguelo	negativo	nrc	NA
canguelo	tristeza	nrc	NA
canguro	confianza	nrc	NA
caníbal	disgusto	nrc	NA
caníbal	miedo	nrc	NA
caníbal	negativo	nrc	NA
canibalismo	disgusto	nrc	NA
canibalismo	negativo	nrc	NA
cánones	confianza	nrc	NA
canoso	negativo	nrc	NA
canoso	tristeza	nrc	NA
cansado	negativo	nrc	NA
cansado	tristeza	nrc	NA
cansancio	negativo	nrc	NA
cansancio	tristeza	nrc	NA
cansinamente	negativo	nrc	NA
cansinamente	tristeza	nrc	NA
cantar	alegría	nrc	NA
cantar	confianza	nrc	NA
cantar	positivo	nrc	NA
cantar	premonición	nrc	NA
cantar	tristeza	nrc	NA
canto	alegría	nrc	NA
canto	asombro	nrc	NA
canto	ira	nrc	NA
canto	positivo	nrc	NA
canto	premonición	nrc	NA
caña	miedo	nrc	NA
cañón	ira	nrc	NA
cañón	miedo	nrc	NA
cañón	negativo	nrc	NA
