"palabra"	"valor"
"autopolinizado"	1
"autopreservación"	-1
"autopsia"	-1
"autor"	-1
"autoridad"	1
"autoritario"	1
"autorización"	1
"autorizado"	1
"autorizar"	1
"autosuficiente"	1
"autotomía"	-1
"autotormento"	-1
"autotortura"	-1
"autotrófica"	1
"autovolquete"	1
"auxiliar"	1
"auxilio"	1
"avalancha"	-1
"avanzado"	1
"avanzar"	1
"avanzarse"	1
"avaricia"	-1
"avaricioso"	-1
"avaro"	-1
"avasallar"	-1
"avatar"	1
"ave"	1
"avenencia"	1
"avenirse"	1
"aventar"	-1
"aventura"	1
"aventurado"	-1
"aventuras"	1
"aventurero"	1
"aventurismo"	-1
"avergonzado"	-1
"avergonzante"	-1
"avergonzar"	-1
"avergonzarse"	-1
"avería"	-1
"averiguable"	1
"averno"	-1
"aversión"	-1
"ávido"	-1
"aviejarse"	1
"avinagrado"	-1
"avinagrar"	1
"aviso"	-1
"avispado"	1
"avistamiento"	1
"avitaminosis"	-1
"avivado"	1
"avivar"	1
"axénico"	1
"axiología"	1
"axioma"	1
"axiomático"	1
"ay"	-1
"ayuda"	1
"ayudado"	1
"ayudante"	1
"ayudar"	1
"ayuno"	-1
"azabache"	-1
"azarosamente"	-1
"azidotimidina"	-1
"ázimo"	1
"azitromicina"	1
"ázoe"	-1
"azogue"	1
"azoramiento"	-1
"azotaina"	-1
"azotar"	-1
"azote"	-1
"aztreonam"	-1
"azúcar"	1
"azucarado"	1
"azucarar"	1
"azufre"	-1
"azul-púrpura"	-1
"azul"	-1
"azulado"	1
"azulejos"	1
"babear"	-1
"babel"	-1
"babera"	-1
"babirusa"	-1
"babosa"	-1
"baboso"	-1
"babucha"	-1
"babuino"	-1
"bacanales"	1
"bachillerato"	1
"bacteria"	-1
"bacterias"	-1
"bactericida"	1
"bacteriólisis"	-1
"bacteriología"	-1
"bacteriológico"	-1
"badulaque"	-1
"bagatela"	-1
"bagel"	-1
"bajá"	-1
"bajar"	-1
"bajeza"	-1
"bajista"	-1
"bajura"	-1
"balada"	1
"balbuceo"	-1
"baldado"	-1
"baldío"	-1
"baldón"	-1
"balido"	1
"balístico"	-1
"balizar"	-1
"ballet"	1
"baloncesto"	1
"balonvolea"	1
"bálsamo"	-1
"bamboleo"	-1
"banas"	1
"banco"	1
"bandido"	-1
"banquero"	1
"banquete"	1
"banshee"	-1
"banteng"	-1
"bañador"	-1
"baño"	1
"barahunda"	-1
"barato"	-1
"barbarie"	-1
"barbarismo"	-1
"bárbaro"	-1
"barbecho"	-1
"barbote"	-1
"barbulla"	-1
"barco"	1
"bardo"	1
"barra"	-1
"barrado"	1
"barranco"	-1
"barras"	-1
"barrenar"	1
"barrera"	-1
"barricada"	-1
"barrigón"	1
"barrigudo"	1
"barrila"	-1
"barrillo"	-1
"barrio"	1
"barro"	-1
"basa"	1
"basáltico"	-1
"basalto"	-1
"basamento"	1
"basca"	-1
"base"	-1
"basofílico"	1
"bastante"	1
"bastar"	1
"bastardía"	-1
"bastardo"	-1
"bastedad"	-1
"bastión"	-1
"basto"	-1
"bastón"	-1
"basura"	-1
"basurero"	-1
"batahola"	-1
"batalla"	-1
"batallado"	-1
"batallón"	-1
"batea"	1
"bateo"	1
"batería"	-1
"batiborrillo"	-1
"batida"	-1
"batín"	-1
"batracomiomaquia"	-1
"bauhinia"	-1
"bautismal"	1
"bautismo"	1
"bayoneta"	-1
"bazar"	-1
"beatificación"	1
"beatificado"	1
"beatífico"	1
"beatitud"	1
"beato"	1
"bebé"	1
"bebida"	-1
"bebido"	1
"beca"	1
"befa"	-1
"befar"	-1
"befarse"	-1
"behaviorista"	-1
"beige"	1
"beldad"	1
"belicosidad"	-1
"belicoso"	-1
"beligerancia"	-1
"beligerante"	-1
"belitre"	-1
"bella"	1
"bellacamente"	-1
"bellaco"	-1
"bellaquería"	-1
"belleza"	1
"bello"	1
"bemol"	-1
"bendecido"	1
"bendecir"	1
"bendición"	1
"bendito"	1
"benefactor"	1
"beneficencia"	1
"beneficiar"	1
"beneficiario"	1
"beneficiarse"	1
"beneficio"	1
"beneficios"	1
"beneficioso"	1
"benéfico"	1
"beneplácito"	1
"benevolencia"	1
"benevolente"	1
"benévolo"	1
"benignidad"	1
"benigno"	1
"bentos"	1
"berberecho"	1
"berenjenal"	-1
"beriberi"	-1
"berilio"	-1
"bermejo"	1
"berrinche"	-1
"beso"	1
"bestia"	-1
"bestial"	-1
"bestializar"	-1
"bíblico"	1
"biblioteca"	1
"biblioteconomía"	1
"bibos"	-1
"bicho"	-1
"bichos"	-1
"bicoca"	-1
"bicromatado"	1
"bien"	1
"bienal"	1
"bienaventurado"	1
"bienaventuranza"	1
"bienes"	1
"bienestar"	1
"bienhablado"	1
"bienintencionado"	1
"bienvenida"	1
"bienvenido"	1
"bies"	1
"bífido"	1
"bifurcado"	1
"bigardía"	-1
"bigémino"	1
"bigenérico"	1
"bilabial"	1
"bilateral"	1
"bilineal"	1
"bilingüe"	1
"bilioso"	-1
"bilis"	-1
"bimestral"	1
"biodegradable"	1
"bioensayo"	1
"bioética"	1
"biológicamente"	1
"biologismo"	1
"bioluminiscente"	1
"biopsia"	-1
"bioquímico"	1
"biorremediación"	-1
"bioscopio"	1
"bioterio"	1
"bioterrorismo"	-1
"biotita"	-1
"biotítico"	-1
"bíparo"	1
"bipartido"	1
"birlar"	-1
"bis"	1
"bisbiseo"	-1
"biserrado"	-1
"bisílabo"	1
"bisturí"	-1
"bizantinismo"	1
"bizarro"	1
"bizquera"	-1
"blanco"	1
"blancura"	1
"blandengue"	-1
"blanducho"	1
"blanquito"	-1
"blasfemador"	1
"blasfemia"	-1
"blasfemo"	-1
"blasonado"	1
"blindado"	-1
"blocao"	-1
"blooper"	-1
"bloque"	-1
"bloqueante"	1
"bloqueo"	-1
"bluff"	-1
"blusa"	-1
"bobada"	-1
"bobales"	-1
"bobalicón"	-1
"bobo"	-1
"boca"	1
"bocadillo"	1
"bocado"	-1
"bocanada"	-1
"boceto"	1
"bochornoso"	-1
"bocón"	1
"bodijo"	1
"bofetada"	-1
"bofetón"	1
"bofia"	-1
"boga"	1
"boicot"	-1
"boicotear"	-1
"bolchevizar"	1
"bollo"	1
"bolonio"	-1
"bomba"	-1
"bombardeado"	-1
"bombardear"	-1
"bombardeo"	-1
"bombero"	1
"bombín"	-1
"bombo"	-1
"bonachón"	1
"bonanza"	1
"bondad"	1
"bondadoso"	1
"bonito"	1
"bonos"	-1
"boom"	1
"boquiabierto"	1
"borde"	-1
"bordeado"	1
"borrable"	1
"borracho"	-1
"borrador"	1
"borrar"	-1
"borrasca"	-1
"borrascoso"	-1
"borrelia"	-1
"borrico"	-1
"borriquete"	1
"borrón"	-1
"borroso"	-1
"bos"	-1
"boscaje"	-1
"bostezo"	-1
"botarate"	-1
"bote"	1
"botija"	-1
"botín"	-1
"botulismo"	-1
"bovino"	-1
"boxear"	-1
"boxeo"	-1
"boya"	1
"bozal"	-1
"bracamante"	1
"braco"	1
"bradicardia"	-1
"bragas"	-1
"braguero"	1
"brahmanismo"	1
"bramar"	-1
"brámidos"	1
"brandy"	-1
"braquial"	-1
"braquidactil"	-1
"braquidactilia"	-1
"braquiuros"	-1
"braseado"	-1
"bravata"	-1
"bravuconada"	-1
"brazal"	-1
"brea"	-1
"brecha"	-1
"brega"	-1
"bregante"	-1
"breña"	-1
"brete"	-1
"breve"	-1
"breviario"	1
"brezo"	-1
"bribón"	-1
"bribonería"	-1
"brida"	1
"brigada"	-1
"brillante"	1
"brillantez"	1
"brillar"	1
"brillo"	1
"brindis"	1
"brío"	-1
"brisa"	1
"brocado"	1
"broma"	1
"bromear"	1
"bromista"	1
"bronca"	-1
"bronceado"	1
"bronco"	-1
"broncoespasmo"	-1
"bronquedad"	-1
"bronquítico"	-1
"brote"	-1
"broza"	-1
"bruja"	-1
"brujería"	-1
"brujo"	-1
"brújula"	1
"brumoso"	-1
"bruno"	1
"bruñido"	1
"brusco"	-1
"brusquedad"	-1
"brut"	1
"brutal"	-1
"brutalidad"	-1
"bruto"	-1
"bruxismo"	-1
"bruza"	-1
"bubónico"	-1
"buen"	1
"buenaventura"	1
"bueno"	1
"bufar"	-1
"bufete"	-1
"bufido"	-1
"bufónidos"	1
"buitre"	-1
"bujarra"	-1
"bujarrón"	-1
"bulbar"	-1
"bulboso"	-1
"bullanguero"	-1
"bullicioso"	-1
"bulo"	-1
"bulto"	-1
"búmeran"	-1
"bumerang"	-1
"búnker"	-1
"burdel"	-1
"burdo"	-1
"burguesía"	-1
"buril"	1
"burka"	-1
"burla"	-1
"burlarse"	-1
"burlas"	-1
"burlesco"	-1
"burlón"	-1
"buro"	-1
"burocracia"	-1
"burócrata"	-1
"burro"	-1
"buscapleitos"	-1
"buscar"	1
"buscavidas"	-1
"búsqueda"	-1
"buss"	1
"bustier"	-1
"busto"	-1
"butaca"	1
"butacón"	1
"butiráceo"	1
"butírico"	-1
"butterscotch"	-1
"cábala"	-1
"cabalístico"	1
"caballería"	1
"caballero"	-1
"caballerosidad"	1
"caballeroso"	1
"caballo"	1
"cabeceo"	-1
"cabestrar"	-1
"cabestro"	-1
"cabezadilla"	-1
"cabezón"	-1
"cabezudo"	-1
"cabildero"	-1
"cable"	1
"cableado"	1
"cables"	1
"cabreado"	-1
"cabrón"	-1
"cacao"	-1
"cacería"	-1
"cacharro"	-1
"cachet"	1
"cachete"	-1
"cachivache"	1
"cachondearse"	-1
"cachondo"	1
"cachorro"	1
"cacique"	1
"caco"	-1
"cacodemónico"	-1
"cacofonía"	-1
"cacofónico"	-1
"cadáver"	-1
"cadaverina"	-1
"cadencioso"	1
"cadente"	1
"cadenza"	1
"caducado"	-1
"caducar"	-1
"caer"	-1
"café"	1
"cafeína"	-1
"cafeínico"	-1
"cafeinomanía"	-1
"cafre"	-1
"caftán"	-1
"cagada"	-1
"cagarla"	-1
"cagón"	-1
"caída"	-1
"caído"	-1
"cajero"	1
"cajón"	-1
"cala"	-1
"calaba"	1
"calado"	-1
"calambrazo"	-1
"calambre"	-1
"calamidad"	-1
"calamina"	1
"calamitoso"	-1
"calavera"	-1
"calce"	1
"calcitonina"	-1
"calculable"	1
"calculado"	1
"calculador"	-1
"calculadora"	1
"calculista"	1
"cálculo"	1
"cale"	-1
"calefacción"	1
"calentado"	1
"calentarse"	1
"calibrador"	1
"calidad"	1
"cálido"	1
"caliente"	-1
"calificado"	1
"calificar"	1
"calificativo"	1
"caligrafía"	1
"calígrafo"	1
"callado"	1
"callarse"	1
"callejear"	-1
"callista"	1
"callosidad"	-1
"calloso"	-1
"calma"	1
"calmante"	1
"calmar"	1
"calorífero"	1
"calumia"	-1
"calumnia"	-1
"calumniador"	-1
"calumnioso"	-1
"calvario"	-1
"calvatrueno"	-1
"calzoncillo"	-1
"camada"	-1
"camandulería"	-1
"camandulero"	-1
"camarada"	1
"camarilla"	-1
"cambalache"	-1
"cambiable"	1
"cambiante"	1
"cambio"	-1
"camilla"	-1
"camión"	1
"camisa"	-1
"camisola"	-1
"camorra"	-1
"camorrero"	-1
"camorrista"	-1
"campanilleo"	1
"campaña"	-1
"campechanería"	1
"campeón"	1
"camperas"	-1
"campilotropo"	-1
"campus"	1
"camuesa"	1
"camuflado"	-1
"camuflaje"	-1
"camuflar"	-1
"canalla"	-1
"canallada"	-1
"canallesco"	-1
"canalón"	-1
"canario"	1
"cancelar"	-1
"cáncer"	-1
"canciller"	1
"canción"	1
"cancro"	-1
"candidato"	1
"candidatura"	1
"cándido"	1
"canela"	1
"canguelo"	-1
"canguro"	1
"caníbal"	-1
"canibalismo"	-1
"canijo"	-1
"canillera"	-1
"canje"	1
"canjeable"	1
"canon"	-1
"cánones"	1
"canonista"	1
"canonización"	1
"canonizado"	1
"canoso"	-1
"canotié"	-1
"canotier"	-1
"cansado"	-1
"cansancio"	-1
"cansar"	-1
"cansarse"	1
"cansinamente"	-1
"cantable"	1
"cantada"	-1
"cantar"	-1
"cantata"	1
"cantillos"	1
"canto"	1
"cantonero"	-1
"caña"	-1
"cañón"	-1
"caos"	-1
"caótico"	-1
"capa"	-1
"capacidad"	1
"capacitar"	1
"capado"	1
"capataz"	-1
"capaz"	1
"capellán"	1
"capero"	-1
"capital"	1
"capitalista"	1
"capitán"	1
"capricho"	-1
"caprichoso"	-1
"captura"	1
"capucha"	-1
"característico"	1
"caradura"	-1
"carambolear"	1
"carapacho"	-1
"carbón"	-1
"carbonilla"	-1
"carbunco"	-1
"cárcel"	-1
"carcelero"	-1
"carcinoide"	-1
"carcinoma"	-1
"carcomer"	-1
"carcomido"	-1
"cardamine"	-1
"cardiomegalia"	-1
"cardiomiopatía"	-1
"carecer"	-1
"carencia"	-1
"carente"	-1
"careta"	-1
"carga"	-1
"cargado"	-1
"cargador"	1
"cargante"	-1
"cargarse"	-1
"cariado"	-1
"cariadura"	-1
"cariat"	-1
"caricatura"	-1
"caricia"	1
"caridad"	1
"caries"	-1
"cariño"	1
"cariñosamente"	1
"cariñoso"	1
"carioca"	1
"carisma"	1
"carismático"	1
"caritativo"	1
"carlanca"	-1
"carmelita"	-1
"carmesí"	1
"carminativo"	1
"carnal"	-1
"carne"	-1
"carnear"	-1
"carnezuelo"	-1
"carnicería"	-1
"carnicero"	-1
"carnívoro"	-1
"carnoso"	-1
"caro"	-1
"carraspera"	-1
"carrera"	-1
"carretilla"	-1
"carretón"	-1
"carril"	-1
"carroña"	-1
"carroñero"	-1
"carroza"	-1
"carta"	1
"cártel"	-1
"cartel"	1
"cartilaginoso"	-1
"cartilla"	1
"cartón"	1
"cartucho"	-1
"cartujo"	-1
"carvedilol"	-1
"casa-bote"	1
"casa"	1
"casadero"	1
"casado"	1
"casamentero"	1
"casanova"	-1
"casar"	1
"casarse"	1
"cascada"	1
"cascar"	-1
"cáscara"	-1
"cascarrabias"	-1
"casco"	-1
"cascote"	-1
"caseoso"	-1
"casino"	-1
"casiterita"	-1
"caso"	-1
"caspa"	-1
"casquivano"	-1
"cassiope"	-1
"casta"	-1
"castaño"	1
"castidad"	1
"castigable"	-1
"castigado"	-1
"castigador"	1
"castigar"	-1
"castigo"	-1
"castillo"	1
"casto"	1
"castrado"	-1
"casuística"	1
"casuístico"	1
"casulla"	-1
"cata"	1
"catacaldos"	-1
"catación"	-1
"cataclísmico"	-1
"cataclismo"	-1
"catacréstico"	1
"catalepsia"	-1
"catamita"	1
"catarata"	-1
"catártico"	1
"catastro"	1
"catástrofe"	-1
"catastróficamente"	-1
"catastrófico"	-1
"catastrofismo"	-1
"catatónico"	1
"catecismo"	-1
"cátedra"	1
"catedral"	1
"catedrático"	1
"categórico"	1
"catequesis"	1
"catequizar"	1
"catéter"	-1
"catetismo"	-1
"cateto"	-1
"cattleya"	1
"causativo"	1
"cautelosamente"	-1
"cauteloso"	1
"cautivado"	1
"cautivador"	1
"cautivar"	-1
"cautiverio"	-1
"cautivo"	-1
"cauto"	1
"caverna"	-1
"cavernoso"	-1
"cavidad"	-1
"caza"	-1
"cazabombardero"	-1
"cazador"	-1
"cazatorpedero"	-1
"cebo"	-1
"cebolleta"	1
"ceborrincha"	-1
"ceder"	-1
"cefalalgia"	-1
"cefalea"	-1
"cefalópodo"	1
"céfiro"	-1
"cefotaxima"	-1
"ceftriaxona"	-1
"cegado"	-1
"cegador"	1
"ceguedad"	-1
"ceguera"	-1
"celebración"	1
"celebrado"	1
"celebrando"	1
"célebre"	1
"celebridad"	1
"celecoxib"	-1
"celeste"	1
"celestial"	1
"célibe"	1
"celinda"	-1
"celo"	-1
"celos"	-1
"celosamente"	-1
"celoso"	-1
"celular"	1
"cementerio"	-1
"cementita"	-1
"cemento"	1
"cena"	1
"cenáculo"	1
"cenagal"	-1
"cencerro"	1
"ceniciento"	-1
"cenit"	1
"ceniza"	-1
"cenizas"	-1
"cenizo"	-1
"cenizoso"	-1
"cenotafio"	1
"censor"	-1
"censura"	-1
"censurable"	-1
"censurado"	1
"censurador"	-1
"censurar"	-1
"centelleante"	1
"centellear"	1
"centelleo"	1
"centinela"	1
"centralizador"	1
"centralizar"	1
"centrífugo"	1
"centrípeto"	1
"centrista"	1
"centro"	1
"centrospermo"	-1
"centurión"	1
"ceñido"	1
"ceño"	-1
"ceñudo"	-1
"cephalopoda"	1
"cepillado"	1
"ceporro"	-1
"cerapteryx"	-1
"cercado"	-1
"cercanía"	1
"cercano"	1
"cercar"	-1
"cerco"	-1
"cercosporella"	-1
"cerda"	-1
"cerdo"	-1
"cerebral"	1
"ceremonia"	1
"ceremonial"	1
"ceremoniero"	1
"ceremoniosidad"	1
"ceremonioso"	1
"cereza"	1
"cerrilismo"	-1
"certero"	-1
"certeza"	1
"certificable"	1
"certificado"	1
"certificar"	1
"certificativo"	1
"certificatorio"	1
"certitud"	1
"cerúleo"	1
"cervato"	-1
"cerveza"	1
"cese"	-1
"cesionario"	1
"cespitoso"	1
"cestero"	1
"cetonuria"	-1
"cetosis"	-1
"cetrería"	1
"chabacanería"	-1
"chabón"	-1
"chachi"	1
"chacó"	-1
"chacota"	-1
"chacoteo"	-1
"chafarrinón"	-1
"chalado"	-1
"chaladura"	-1
"chalaneo"	1
"chaleco"	-1
"chámara"	-1
"chamarasca"	-1
"chancearse"	-1
"chanchullero"	1
"chancla"	-1
"chancroso"	-1
"changarro"	-1
"chantaje"	-1
"chantajear"	1
"chapado"	-1
"chaparral"	-1
"chaparro"	-1
"chapoteo"	-1
"chapucear"	-1
"chapucería"	-1
"chapucero"	-1
"chapurreado"	-1
"chapuza"	-1
"chapuzas"	1
"chaqueta"	-1
"chaquetero"	-1
"charada"	-1
"charla"	-1
"charlatanismo"	-1
"charlotada"	1
"charola"	1
"charrada"	-1
"charro"	-1
"chateau"	1
"chauvinista"	1
"chavalongo"	1
"chen"	-1
"cheposo"	-1
"cheque"	-1
"chevió"	-1
"cheviot"	-1
"chic"	1
"chicane"	-1
"chichón"	-1
"chicoleo"	1
"chicoria"	-1
"chiflado"	-1
"chifladura"	-1
"chifonier"	1
"chilaba"	-1
"chilindrina"	-1
"chillar"	-1
"chillido"	-1
"chimichurri"	1
"chinela"	-1
"chiquilicuatro"	-1
"chiquitín"	1
"chiripa"	1
"chirona"	-1
"chirriante"	-1
"chirrido"	1
"chismerío"	1
"chismes"	-1
"chismosa"	-1
"chispa"	1
"chiste"	-1
"chistoso"	1
"chivato"	-1
"chocando"	-1
"chocar"	-1
"chocolate"	1
"choque"	-1
"choquear"	-1
"chorizada"	-1
"chorreces"	-1
"chorro"	-1
"chotearse"	-1
"chovinista"	1
"choza"	-1
"chubasco"	-1
"chucho"	-1
"chulería"	-1
"chulo"	-1
"chungearse"	-1
"chupa-chups"	-1
"chupachups"	-1
"chupar"	-1
"chuparla"	1
"chupóptero"	-1
"churra"	1
"churrete"	-1
"chusco"	1
"chusma"	-1
"cianuro"	-1
"ciática"	-1
"cicadófitos"	-1
"cicatería"	-1
"cicatero"	-1
"cicatriz"	-1
"cicatrizado"	1
"ciclón"	-1
"ciclónico"	-1
"cíclopes"	1
"ciclotimia"	-1
"ciego"	-1
"cielo"	1
"cielos"	1
"ciencia-ficción"	1
"cieno"	-1
"científico"	1
"cierre"	-1
"ciertamente"	1
"cigarrillo"	-1
"cigomorfo"	1
"cilicio"	-1
"cimarra"	-1
"cimbel"	-1
"cimbreo"	-1
"cincel"	1
"cinemática"	-1
"cinéreo"	-1
"cínico"	-1
"cinta"	-1
"cintilar"	1
"cinturón"	-1
"circo"	1
"circulativo"	-1
"circuncisión"	1
"circunflejo"	1
"circunscrito"	1
"circunspecto"	1
"circunstancial"	1
"circunstanciar"	1
"circunstante"	-1
"cirrosis"	-1
"ciruela"	1
"cirugía"	-1
"cisma"	-1
"cístico"	-1
"cistoplejía"	-1
"cita"	1
"citable"	1
"citación"	-1
"citada"	1
"citólisis"	-1
"citomegalovirus"	-1
"ciudadano"	1
"cívico"	1
"civil"	1
"civilidad"	1
"civilización"	1
"civilizado"	1
"cizañar"	-1
"clámide"	-1
"clamor"	-1
"clamoreo"	-1
"clamoroso"	1
"clan"	1
"clandestino"	1
"claramente"	-1
"claridad"	1
"clarificativo"	1
"claristorio"	1
"clarividente"	1
"claro"	-1
"clase"	1
"clásico"	1
"clásicos"	1
"clasificación"	-1
"clasificador"	1
"clasificar"	1
"clasista"	1
"claudicar"	1
"claustro"	-1
"claustrofobia"	-1
"clavado"	1
"clemente"	1
"cleptomanía"	-1
"cleptómano"	-1
"clerical"	-1
"cliente"	1
"climáticamente"	1
"clímax"	1
"clinch"	-1
"clinodactilia"	-1
"clinopodium"	-1
"clo"	1
"cloroformo"	-1
"clueca"	1
"clueco"	1
"cnidiosporidios"	-1
"coacción"	-1
"coactivo"	-1
"coadyuvar"	-1
"coágulo"	-1
"coalición"	1
"coaxial"	1
"cobalto"	-1
"cobarde"	-1
"cobardía"	-1
"cobertizo"	-1
"cobijar"	1
"cobra"	-1
"cobrable"	-1
"cobrado"	1
"cocaína"	-1
"coccidioidomicosis"	-1
"coccidioidosis"	-1
"cocculus"	-1
"cocear"	-1
"cochino"	1
"cocido"	-1
"cocodrilo"	-1
"codazo"	-1
"codicia"	-1
"codiciado"	1
"codiciar"	-1
"codicioso"	-1
"codo"	-1
"codorniz"	1
"coenzima"	-1
"coerción"	-1
"coercitivo"	1
"coexistente"	1
"coexistir"	1
"coextensivo"	1
"cognado"	1
"cognitivamente"	1
"cognitivo"	1
"cognoscible"	1
"cogotazo"	-1
"coherencia"	1
"coherente"	1
"cohesión"	1
"cohesivo"	1
"cohete"	-1
"cohibido"	1
"coincidencia"	1
"coincidente"	1
"cojear"	-1
"cojín"	1
"cojinete"	1
"colaboracionista"	-1
"colaborador"	1
"colapso"	-1
"colateral"	1
"colchoneta"	-1
"colectivamente"	1
"colectivo"	-1
"cólera"	-1
"coléricamente"	-1
"colérico"	-1
"colgamiento"	-1
"colgante"	-1
"cólico"	-1
"colifato"	-1
"colimación"	1
"colindante"	1
"colisión"	-1
"collada"	1
"colmado"	1
"colmena"	-1
"colmillo"	-1
"colmillos"	-1
"colonización"	-1
"colorado"	1
"coloreado"	1
"colorido"	1
"colosal"	1
"columbiforme"	-1
"columnario"	1
"columpio"	1
"colusión"	-1
"coma"	-1
"comadreja"	-1
"comandante"	1
"comatoso"	-1
"combarse"	-1
"combate"	-1
"combatiente"	-1
"combatir"	-1
"combatividad"	-1
"combativo"	-1
"combinable"	1
"combinador"	1
"combinatorio"	1
"comburente"	1
"combustible"	1
"combustión"	-1
"comedia-ballet"	1
"comedia"	1
"comedido"	1
"comentarista"	1
"comenzado"	1
"comer"	1
"comerciable"	1
"comercializado"	1
"comerciante"	1
"comercio"	1
"comestibilidad"	1
"comestible"	1
"cometa"	-1
"cometer"	-1
"comic"	1
"cómic"	1
"cómico"	-1
"comida"	1
"comienzo"	1
"cominero"	-1
"comisar"	-1
"comisión"	1
"comité"	1
"commutar"	-1
"comoda"	1
"comodidad"	1
"comodidades"	1
"comodín"	1
"cómodo"	1
"comodoro"	1
"compacto"	1
"compadecer"	-1
"compadecerse"	-1
"compaginación"	1
"compañerismo"	1
"compañero"	1
"comparativo"	-1
"comparecencia"	1
"comparendo"	-1
"compartimentado"	1
"compasión"	-1
"compasivo"	1
"compatibilidad"	1
"compatible"	1
"compatiblemente"	1
"compatriota"	1
"compenetrarse"	1
"compensación"	1
"compensado"	1
"compensar"	1
"compensatoria"	1
"competencia"	1
"competente"	1
"competidor"	-1
"competidora"	-1
"competir"	1
"competitivo"	1
"complacencia"	1
"complacer"	1
"complacido"	1
"complaciente"	1
"complejidad"	-1
"complejo"	-1
"complementario"	1
"complemento"	1
"completado"	1
"completamente"	1
"completar"	1
"completo"	1
"complicación"	-1
"complicado"	-1
"complicar"	-1
"complicidad"	-1
"componer"	1
"compositor"	1
"compost"	-1
"compra"	1
"comprador"	1
"compras"	1
"comprender"	1
"comprensibilidad"	1
"comprensible"	1
"comprensión"	1
"comprensivo"	1
"compresibilidad"	1
"compresible"	1
"comprimible"	1
"comprimir"	-1
"comprobable"	1
"comprobado"	1
"comprometedor"	-1
"comprometido"	1
"compromiso"	-1
"compuesto"	1
"compulsión"	-1
"compunción"	-1
"computador"	1
"computar"	-1
"comunicación"	1
"comunicarse"	1
"comunicativo"	1
"comunidad"	1
"comunión"	1
"comunismo"	-1
"comunista"	-1
"cóncavamente"	1
"concebible"	1
"conceder"	1
"concedido"	1
"concentrado"	1
"concéntrico"	1
"conceptivo"	1
"concepto"	1
"concernir"	-1
"concertación"	1
"concertar"	1
"concertarse"	1
"concertina"	-1
"concesión"	-1
"concha"	1
"conciencia"	1
"concienciable"	1
"concienciar"	1
"concienzudo"	1
"conciliación"	1
"conciliado"	1
"conciliador"	1
"conciliar"	1
"conciso"	1
"conclave"	1
"cónclave"	1
"concluido"	1
"concluir"	1
"concluirse"	1
"conclusiva"	1
"concluyentemente"	-1
"concomer"	-1
"concomerse"	-1
"concomitante"	1
"concordancia"	1
"concordia"	1
"concusión"	-1
"condado"	1
"conde"	1
"condecorar"	1
"condena"	-1
"condenable"	-1
"condenación"	-1
"condenado"	-1
"condenar"	-1
"condenatorio"	-1
"condensado"	1
"condesa"	1
"condescendencia"	-1
"condescendiente"	-1
"condición"	1
"condicionado"	1
"condicional"	1
"condilion"	1
"condolencia"	-1
"condolencias"	-1
"condolerse"	-1
"condonar"	-1
"conducente"	1
"conducido"	1
"conducir"	1
"conductividad"	1
"conductivo"	1
"conductor"	1
"conectivo"	1
"conector"	1
"conejal"	-1
"conejar"	-1
"conexo"	1
"confederado"	-1
"confesado"	1
"confesar"	-1
"confesión"	1
"confesional"	-1
"confesiones"	-1
"confiabilidad"	1
"confiadamente"	1
"confiado"	1
"confianza"	-1
"confiar"	-1
"confidencial"	1
"confidencialmente"	1
"confidente"	1
"confinado"	-1
"confinamiento"	-1
"confinar"	-1
"confirmación"	1
"confirmado"	1
"confirmador"	1
"confirmante"	1
"confirmar"	1
"confiscación"	-1
"confiscar"	-1
"conflagración"	-1
"conflictivo"	-1
"conflicto"	-1
"confluente"	1
"conformar"	1
"conforme"	1
"conformidad"	-1
"conformista"	1
"confort"	1
"confortable"	1
"confortablemente"	1
"confortar"	1
"confraternización"	1
"confrontación"	-1
"confrontacional"	-1
"confrontar"	-1
"confucionismo"	1
"confundido"	-1
"confundir"	-1
"confusa"	-1
"confusión"	-1
"confuso"	-1
"confutación"	-1
"congelación"	-1
"congelado"	-1
"congelamiento"	-1
"congelar"	-1
"congeniar"	1
"congestión"	-1
"congestivo"	-1
"conglomerado"	1
"congoja"	-1
"congraciador"	1
"congratulación"	1
"congratulatorio"	1
"congregación"	1
"congresista"	1
"congreso"	-1
"congruencia"	1
"congruente"	1
"conjetura"	1
"conjeturable"	1
"conjetural"	1
"conjeturar"	1
"conjuntivo"	1
"conjunto"	1
"conjurar"	1
"conmemoración"	1
"conmemorar"	-1
"conmemorativo"	1
"conmensurable"	1
"conminación"	-1
"conminatorio"	-1
"conmiseración"	-1
"conmoción"	-1
"conmovedor"	1
"conmovido"	1
"conmutable"	1
"conmutación"	-1
"conmutar"	-1
"conmutativo"	1
"connatural"	1
"connivencia"	1
"connotativo"	1
"conocedor"	1
"conocerse"	-1
"conocible"	1
"conocida"	1
"conocido"	1
"conocimiento"	1
"conquista"	-1
"conquistable"	1
"conquistar"	-1
"consagración"	-1
"consagrado"	1
"consagrar"	1
"consagrarse"	1
"consciencia"	1
"consciente"	1
"conscripción"	1
"consecuente"	1
"conseja"	-1
"consejera"	1
"consejero"	-1
"consejo"	1
"consenso"	1
"consensuado"	1
"consentimiento"	1
"conserje"	-1
"conservación"	1
"conservacionista"	-1
"conservar"	1
"conservatorio"	1
"considerable"	1
"consideración"	1
"considerado"	1
"consistencia"	1
"consistente"	1
"consola"	-1
