"palabra"	"valor"
"motivado"	0.5
"motivador"	1
"motivadores"	0.8
"motivar"	0.8
"móvil"	0.25
"muchísimo"	-0.25
"mueca"	-0.25
"muecas"	-1
"muerte"	-0.75
"muerto"	-1
"mugre"	-1
"mugriento"	-0.8
"mujeriego"	-1
"mujeril"	-0.25
"multa"	0.25
"multar"	-0.25
"multiplicando"	-0.25
"multiplicar"	-0.25
"multitud"	-0.8
"mundano"	-1
"mural"	0.1
"murmullo"	-0.25
"murmurar"	-0.5
"musaraña"	-0.75
"muscular"	0.6
"música"	0.6
"musical"	0.6
"mutante"	-0.25
"mutilación"	-1
"mutilado"	-1
"mutilar"	-0.5
"mutuo"	0.6
"nacer"	0.6
"nacimiento"	0.6
"nacionalista"	-0.5
"nada"	-0.25
"nadir"	-0.25
"nana"	0.8
"narcótico"	-0.8
"natural"	0.6
"naturalista"	0.6
"naufragar"	-0.75
"naufragio"	-0.5
"naúfrago"	-1
"náusea"	-0.5
"nauseabundo"	-1
"náuseas"	-1
"navaja"	-0.25
"navegable"	0.75
"necesitado"	-1
"neciamente"	-1
"necrológica"	-0.25
"néctar"	0.6
"negación"	-0.75
"negado"	-0.75
"negador"	-0.25
"negadores"	-0.25
"negando"	-0.75
"negar"	-0.75
"negativa"	-0.5
"negatividad"	-0.5
"negativo"	-0.75
"negativos"	-0.8
"negligencia"	-1
"negligencias"	-0.8
"negligente"	-0.75
"negligentemente"	-1
"negociador"	-0.4
"negociar"	0.75
"negrita"	0.25
"negro"	-0.25
"negrura"	-0.25
"nepotismo"	-0.5
"nervio"	-0.4
"nervios"	-0.4
"nerviosamente"	-0.5
"nerviosismo"	-0.5
"nervioso"	-0.75
"neumonía"	-1
"neurosis"	-0.8
"neuróticamente"	-0.8
"neurótico"	-0.5
"nicotina"	-0.25
"niebla"	-0.25
"nieto"	0.6
"nihilismo"	-0.8
"nimiedad"	-0.25
"ninfa"	0.4
"niñez"	0.6
"niño"	0.6
"nirvana"	0.8
"nivel"	0.4
"nivelado"	-0.25
"nobel"	1
"noble"	0.75
"nobleza"	0.1
"noción"	-0.25
"nocivo"	-0.75
"nominación"	0.6
"normalidad"	0.6
"nostalgia"	-1
"nostálgico"	-0.75
"notable"	0.75
"notablemente"	0.6
"notoriamente"	-0.8
"notoriedad"	0.25
"notorio"	0.8
"novatada"	-0.5
"novato"	0.8
"novedad"	0.8
"novedoso"	0.8
"novela"	0.1
"novia"	0.6
"noviazgo"	0.5
"novio"	0.6
"nubarrón"	-0.75
"nube"	-0.25
"nublada"	-0.5
"nublado"	-0.25
"nublo"	-0.6
"nuclear"	-0.4
"nudillo"	-0.4
"nudillos"	-0.4
"nudoso"	-0.8
"nuevo"	0.8
"nupcial"	0.6
"nutrir"	0.8
"nutritiva"	0.8
"nutritivo"	1
"oasis"	0.5
"obediencia"	0.25
"obediente"	0.5
"obediente"	1
"obesidad"	-0.6
"obeso"	-0.75
"obituario"	-0.6
"objeción"	-0.25
"objeciones"	-0.6
"objetable"	-0.5
"objetivo"	-0.2
"oblicuo"	-0.4
"obligación"	-0.4
"obligado"	0.25
"obligar"	-0.5
"obligatorio"	-0.4
"obliteración"	-1
"obliterado"	-0.75
"obliterar"	-0.75
"obra"	0.6
"obscenamente"	-1
"obscenidad"	-0.5
"obsceno"	-1
"observatorio"	0.4
"obsesión"	-0.4
"obsesionado"	-0.25
"obsesionante"	-0.8
"obsesionar"	-0.4
"obsesionarse"	-0.6
"obsesiones"	-0.4
"obsesivamente"	-0.6
"obsoleto"	-0.5
"obstaculizado"	-0.4
"obstaculizar"	-0.8
"obstáculo"	-0.75
"obstáculos"	-0.8
"obstinadamente"	-0.8
"obstinado"	-0.1
"obstinar"	-0.75
"obstrucción"	-0.5
"obstruido"	-0.4
"obstruido"	-0.8
"obstruir"	-0.6
"obstruir"	-0.5
"obtención"	0.8
"obtener"	-0.25
"obtuso"	-0.5
"ocio"	0.8
"ocioso"	-0.8
"ocluido"	-0.6
"ocluir"	-0.6
"oclusión"	-0.6
"ocultación"	-0.8
"ocultar"	-0.8
"ocultarse"	-1
"ocupación"	0.1
"ocupar"	0.25
"odiado"	-0.5
"odiador"	-1
"odio"	-0.75
"odiosamente"	-1
"odiosidad"	-0.5
"odioso"	-0.5
"ofender"	-0.75
"ofendido"	-0.75
"ofensa"	-0.8
"ofensiva"	-0.5
"ofensivamente"	-1
"ofensivo"	-1
"oferta"	0.1
"oficina"	0.25
"oficioso"	-0.4
"ogro"	-0.8
"ojalá"	0.6
"okupa"	-0.6
"oler"	-0.25
"oligarquía"	-0.25
"olor"	-0.25
"olvidable"	-0.8
"olvidadizo"	-0.5
"olvidado"	-0.5
"olvidar"	-0.5
"olvido"	-0.8
"ominosamente"	-1
"ominoso"	-0.5
"omisión"	-0.6
"omitir"	-0.25
"omnisciente"	-0.25
"onerosa"	-1
"oneroso"	-0.5
"opacidad"	-0.25
"opción"	0.4
"opcional"	0.25
"opiáceo"	-0.8
"opio"	-0.8
"oponente"	-0.5
"oponer"	-0.5
"oponerse"	-0.5
"oportunidad"	0.25
"oportunidad"	0.5
"oportunidades"	1
"oportunista"	-0.4
"oportuno"	1
"oposición"	-0.5
"oposiciones"	-1
"opresión"	-0.5
"opresivamente"	-1
"opresivo"	-0.75
"opresor"	-1
"oprimidos"	-1
"oprimir"	-0.5
"óptima"	1
"optimismo"	1
"optimista"	0.5
"opuesto"	-0.8
"opulento"	0.8
"oquedad"	-0.4
"oración"	0.1
"oráculo"	0.4
"orar"	0.1
"ordalía"	-0.5
"ordenación"	0.6
"ordenado"	0.6
"ordenar"	0.8
"orfanato"	-1
"orfelinato"	-1
"orgánico"	0.4
"organismo"	0.4
"organización"	0.4
"organizar"	0.4
"orgasmo"	0.5
"orgullo"	0.25
"orgulloso"	0.75
"originalidad"	0.5
"orina"	-0.6
"orinar"	-0.6
"orines"	-0.6
"ornamentar"	0.6
"ornamento"	0.6
"oro"	0.5
"oropel"	0.6
"orzuelo"	-0.5
"osco"	-0.5
"oscurece"	-0.6
"oscurecer"	-0.5
"oscurecido"	-0.75
"oscuridad"	-0.75
"oscuro"	-0.6
"ostentoso"	0.6
"ostracismo"	-1
"otoñal"	-0.25
"otoño"	-0.25
"ovación"	0.6
"ovillo"	-0.6
"oxidar"	-0.25
"oxidarse"	-0.25
"óxido"	-0.25
"paciencia"	0.5
"paciente"	0.5
"pacientemente"	1
"pacífico"	0.5
"pacifista"	-0.1
"pacotilla"	-0.5
"pacto"	0.5
"padrastro"	-0.25
"paga"	-0.1
"pagado"	-0.25
"pagano"	-0.5
"paganos"	-0.6
"pagar"	0.1
"pago"	-0.1
"paja"	-0.5
"palabrota"	-0.6
"palaciego"	0.8
"palanca"	-0.5
"paleto"	-0.25
"paliativo"	-0.1
"palidecer"	-0.6
"pálido"	-0.6
"paliza"	-0.5
"paloma"	0.25
"palpar"	-0.25
"palpitante"	-0.6
"palpitar"	-0.75
"pálpito"	-0.6
"palurdo"	-0.25
"panacea"	0.8
"pandemia"	-1
"pandemonio"	-0.8
"pandilla"	-0.8
"pánico"	-0.8
"panorámico"	0.4
"pantano"	-0.5
"pantanoso"	-0.25
"pañal"	-0.25
"pañales"	-0.25
"papeleo"	-0.25
"papelera"	-0.1
"paperas"	-0.8
"parada"	-0.5
"parado"	-0.8
"paradoja"	-0.4
"paradójicamente"	-0.25
"paradójico"	-0.25
"paraíso"	0.5
"paralís"	-0.5
"parálisis"	-0.8
"paralizar"	-0.8
"paranoia"	-0.75
"paranoico"	-0.5
"parásito"	-0.5
"parcial"	-1
"parcialidad"	-0.75
"paria"	-0.5
"parienta"	-0.25
"pariente"	0.8
"parientes"	0.8
"parlamentar"	-0.1
"parlotear"	-0.25
"parloteo"	-0.25
"parloteo"	-0.25
"paro"	-0.8
"parodia"	-0.25
"parodiar"	-0.75
"parpadear"	0.6
"parpadeo"	0.6
"parsimonioso"	-0.6
"participación"	0.6
"particularmente"	-0.25
"partidario"	0.8
"partidista"	-0.5
"partisano"	-0.5
"pasear"	0.4
"paseo"	0.6
"pasión"	0.5
"pasiones"	1
"pasivamente"	-0.6
"pasividad"	-0.6
"pasivo"	-0.75
"pasmar"	-0.6
"pasmosamente"	0.5
"pastar"	0.1
"pastelería"	0.1
"pasto"	0.1
"pastor"	0.25
"patada"	-0.25
"patentar"	0.25
"paternal"	0.6
"paternidad"	0.6
"patéticamente"	-0.5
"patético"	-0.75
"patinar"	-0.6
"patinazo"	-0.25
"patio"	0.5
"patria"	0.4
"patriarcal"	-0.25
"patrimonial"	0.5
"patrimonio"	0.5
"patriota"	0.6
"patriótico"	0.6
"patriotismo"	0.25
"patrocinador"	0.5
"patrocinar"	-0.4
"patrón"	0.1
"pavor"	-0.75
"pavorosamente"	-1
"payaso"	0.1
"paz"	0.75
"peaje"	-0.6
"pecado"	-1
"pecador"	-0.5
"pecaminosamente"	-1
"pecaminoso"	-0.75
"pecar"	-1
"peculiar"	-0.25
"peculiaridad"	-0.4
"peculiaridades"	-0.4
"pedante"	-0.4
"pedantería"	-0.4
"pedir"	-0.25
"pedo"	-0.6
"pedofilia"	-1
"pedófilo"	-1
"pedregal"	-0.25
"pedregoso"	-0.25
"pegadizo"	0.8
"pegajoso"	-1
"peladura"	-0.4
"pelar"	-0.25
"pelea"	-0.5
"pelear"	-0.5
"pelearse"	-0.5
"peleón"	-1
"peligrar"	-0.5
"peligro"	-0.75
"peligrosamente"	-1
"peligrosidad"	-1
"peligroso"	-0.5
"pellejo"	-0.6
"peludo"	-0.1
"pelusa"	-0.25
"pena"	-0.75
"penal"	-0.6
"penalizar"	-1
"penas"	-1
"pendejo"	-0.75
"penetración"	-0.4
"penetrado"	-0.25
"penetrante"	-0.4
"penitenciaría"	-0.8
"penosamente"	-1
"pensador"	0.5
"pensamiento"	0.5
"pensativamente"	1
"pensativo"	-0.25
"pensativo"	1
"pentagrama"	-0.25
"peor"	-0.75
"pequeño"	-0.5
"percance"	-0.5
"percepción"	-0.25
"perceptible"	0.4
"perdedor"	-0.5
"perdedores"	-1
"perder"	-0.75
"perderse"	-0.8
"perdición"	-0.5
"pérdida"	-0.75
"pérdidas"	-0.8
"perdido"	-0.5
"perdón"	0.5
"perdonar"	0.5
"perecedero"	-0.6
"perecer"	-0.5
"perenne"	0.4
"pereza"	-1
"perezoso"	-1
"perfección"	0.5
"perfeccionista"	-0.25
"perfectamente"	0.5
"perfecto"	0.6
"perfidia"	-1
"pérfido"	-1
"perforación"	-0.25
"pericia"	0.5
"periodista"	0.25
"perista"	-0.5
"perito"	0.25
"perjudicado"	-0.5
"perjudicar"	-0.5
"perjudicial"	-1
"perjuicio"	-1
"perjuicios"	-0.75
"perjurio"	-0.5
"permanente"	-0.25
"permanentemente"	-0.25
"permisible"	0.8
"permiso"	0.8
"permitir"	0.25
"permitirse"	0.5
"pernada"	-1
"pernicioso"	-0.5
"peros"	-0.25
"perpetrar"	-0.5
"perpetuación"	-0.4
"perpetuidad"	-0.4
"perpetuo"	-0.4
"perplejidad"	-0.5
"perplejo"	-0.6
"perra"	-1
"perras"	-0.5
"persecución"	-0.25
"perseguido"	-0.25
"perseguir"	-0.75
"perseverancia"	1
"perseverar"	1
"persistencia"	0.4
"persistente"	-0.4
"personalizado"	0.8
"personalizar"	0.8
"personificar"	-0.4
"perspectiva"	0.6
"perspicacia"	0.5
"perspicaz"	0.8
"pertinacia"	-0.25
"pertinaz"	-0.25
"pertinazmente"	-0.25
"pertinente"	0.4
"perturbación"	-1
"perturbado"	-0.75
"perturbador"	-0.5
"perturbadoramente"	-0.5
"perturbar"	-0.5
"perversamente"	-1
"perversidad"	-1
"perversión"	-0.75
"perverso"	-0.5
"pervertido"	-0.5
"pervertidos"	-1
"pesadilla"	-1
"pesadillas"	-1
"pesado"	0.4
"pesar"	-1
"pesimismo"	-0.75
"pesimista"	-1
"pésimo"	-0.75
"pesticida"	-0.8
"pestífero"	-1
"pestilencia"	-1
"pestilente"	-1
"petición"	-0.5
"petrificado"	-0.5
"petrificar"	-0.6
"petulante"	-1
"pezón"	-0.25
"piadosamente"	0.6
"piadoso"	0.6
"pica"	-0.4
"picadillo"	-0.25
"picado"	-1
"picadura"	-0.5
"picante"	-0.5
"picar"	-0.25
"pícaro"	-0.5
"picnic"	0.6
"pico"	0.1
"picoteo"	-0.25
"pie"	-0.25
"piedad"	0.5
"pierde"	-1
"pilar"	0.4
"píldora"	-0.25
"pillaje"	-0.5
"pillo"	-0.25
"pilluelo"	-0.25
"pináculo"	0.75
"pinchazo"	-0.6
"pintoresco"	0.75
"piojo"	-0.8
"pionero"	0.25
"piqué"	-0.75
"piquete"	-0.5
"pirado"	-1
"pirata"	-0.1
"piratería"	-1
"pisotear"	-0.8
"pistola"	-0.5
"pistolas"	-0.4
"placaje"	-0.25
"placar"	-0.25
"placer"	0.5
"plaga"	-1
"plagiar"	-1
"plagio"	-1
"planear"	0.6
"planificación"	0.25
"plantear"	-0.25
"plañidera"	-1
"plausible"	0.8
"plebeyo"	-0.6
"plenario"	-0.25
"pobre"	-0.8
"pobreza"	-0.8
"pocilga"	-1
"poderosamente"	0.25
"poderoso"	0.75
"podrido"	-0.6
"poético"	0.6
"polarización"	-0.4
"polémica"	-0.8
"policía"	-0.25
"poligamia"	-0.25
"polinización"	0.6
"polio"	-1
"político"	-0.25
"polla"	-0.25
"polvo"	-0.5
"pólvora"	-0.4
"polvoriento"	-0.6
"pomposo"	-0.5
"popa"	0.25
"popular"	0.5
"popularidad"	0.6
"popularizado"	0.6
"popurrí"	0.6
"pordiosero"	-0.6
"pornografía"	-0.6
"pornográfico"	-0.8
"porra"	-0.6
"portátil"	0.25
"portazo"	-0.75
"posadera"	-0.4
"posaderas"	-0.4
"poseído"	-0.6
"posesividad"	-1
"posesivo"	-1
"poseso"	-1
"posibilidades"	0.25
"positivo"	0.75
"posponer"	-0.5
"pospuesto"	-0.4
"postergar"	-1
"postre"	0.6
"póstumo"	-0.25
"postura"	-0.4
"potable"	1
"potar"	-1
"potencia"	0.25
"práctico"	0.5
"prado"	0.6
"pragmático"	0.8
"precariamente"	-0.5
"precario"	-0.75
"precaución"	-0.25
"precioso"	0.5
"precipitación"	-0.25
"precipitada"	-0.25
"precipitadamente"	-0.4
"precipitado"	-0.25
"precipitar"	-0.5
"precisamente"	0.8
"precisión"	0.8
"preciso"	0.5
"preconcebida"	-0.6
"predeciblemente"	-0.25
"predicamento"	-0.5
"predicción"	-0.25
"predicciones"	-0.25
"predilección"	0.25
"predominante"	0.1
"preeminencia"	0.5
"preeminente"	0.5
"preferencia"	0.25
"preferible"	1
"preferiblemente"	0.8
"preferir"	0.1
"pregonero"	-1
"prejuzgar"	-0.8
"prematuro"	-0.5
"premeditación"	-0.4
"premeditado"	-0.75
"premeditar"	-0.75
"premiado"	0.8
"premio"	0.75
"premios"	0.5
"premisa"	0.25
"prendar"	0.75
"preocupa"	-0.25
"preocupación"	-0.6
"preocupaciones"	-0.6
"preocupado"	-0.6
"preocupante"	-1
"preocupar"	-0.75
"preparación"	0.5
"preparar"	0.1
"presa"	-0.25
"presa"	-0.5
"presagio"	-0.8
"presciente"	0.8
"presencia"	0.4
"presenciar"	-0.25
"presentable"	1
"presente"	0.25
"presentimiento"	-0.5
"preservar"	0.6
"presidenta"	0.25
"presidente"	0.25
"presión"	-0.5
"presionar"	-0.25
"preso"	-0.8
"prestatario"	-0.25
"prestigio"	0.5
"prestigioso"	1
"presumido"	-0.75
"presumir"	0.4
"presunción"	-0.5
"presunto"	-0.6
"presuntuosamente"	-0.8
"presuntuoso"	-0.5
"pretenciosamente"	-1
"pretencioso"	-1
"pretender"	-0.75
"pretendiente"	-0.6
"pretensión"	-0.5
"prevalecer"	0.5
"prevaricar"	-0.5
"prevención"	0.25
"prevenido"	-0.4
"prevenir"	0.25
"preventivo"	-0.25
"previsibilidad"	0.25
"previsible"	0.25
"previsión"	0.5
"prima"	0.5
"primacía"	0.6
"primario"	0.6
"primaveral"	0.5
"primitivo"	-0.6
"primogénito"	0.6
"principal"	0.4
"príncipe"	0.6
"principiante"	-0.25
"prioridad"	0.6
"prisa"	-0.6
"prisión"	-0.5
"prisionero"	-0.75
"prístino"	1
"privación"	-1
"privado"	-0.5
"privar"	-0.5
"privilegiado"	0.75
"privilegio"	0.5
"proactivo"	0.5
"probar"	0.6
"probatorio"	1
"probidad"	0.6
"problema"	-0.75
"problemático"	-1
"procedimiento"	0.4
"procesable"	0.25
"procesar"	-0.8
"procesión"	0.6
"proclamación"	0.1
"prodigar"	0.5
"prodigio"	0.5
"prodigiosamente"	0.8
"prodigioso"	0.5
"producción"	0.1
"productivamente"	1
"productividad"	1
"productivo"	0.5
"producto"	-0.25
"productor"	0.4
"profanación"	-1
"profanar"	-1
"profano"	-0.5
"profesión"	0.25
"profesional"	0.8
"profesor"	0.4
"profeta"	0.6
"profetizar"	0.6
"profiláctico"	0.5
"profundamente"	0.8
"profundidad"	-0.25
"profundización"	-0.25
"profundo"	1
"profusión"	-0.1
"profuso"	0.25
"progresión"	0.1
"progresivo"	-0.6
"progreso"	0.5
"prohibición"	-0.5
"prohibido"	-0.5
"prohibir"	-0.75
"prohibitivamente"	-1
"prohibitivo"	-0.5
"prolífico"	0.5
"prolijo"	-0.4
"prolongación"	-0.6
"prolongar"	-0.25
"promesa"	0.75
"prometedor"	0.75
"prometer"	0.5
"prometido"	0.25
"prominencia"	0.25
"prominente"	0.5
"prominentemente"	0.25
"promiscuidad"	-0.6
"promiscuo"	-0.6
"promoción"	0.5
"promotor"	0.6
"promover"	0.8
"promovido"	0.8
"prontamente"	1
"pronunciar"	0.4
"propaganda"	-0.75
"propaganda"	-0.4
"propicio"	0.5
"propiedad"	0.6
"propio"	0.4
"proporcionado"	0.4
"proporcionado"	0.8
"proporcional"	0.4
"proporcionar"	0.8
"propugnar"	0.6
"proscrito"	-0.5
"próspera"	0.5
"prosperar"	0.5
"prosperidad"	0.5
"próspero"	0.5
"prostíbulo"	-0.8
"prostitución"	-0.5
"prostituta"	-1
"protección"	0.8
"protector"	-0.5
"proteger"	0.75
"protegido"	0.8
"protesta"	-0.5
"protestar"	-0.5
"protestas"	-0.5
"proverbial"	0.4
"providencia"	0.6
"provocación"	-0.5
"provocador"	-0.5
"provocar"	-0.5
"proxenetismo"	-0.8
"próximo"	0.4
"prudencia"	0.5
"prudente"	0.5
"prudentemente"	0.4
"prueba"	0.5
"psicología"	-0.25
"psicólogo"	-0.25
"psicópata"	-1
"psicosis"	-0.5
"psiquiatra"	-0.25
"psiquiatría"	-0.25
"publicidad"	0.4
"puchero"	-0.25
"pudiente"	0.5
"pueblerino"	-0.25
"puesto"	-0.25
"pulcramente"	0.5
"pulcritud"	0.5
"pulcro"	0.8
"pulga"	-0.1
"pulido"	0.5
"pulla"	-0.5
"púlpito"	-0.1
"pulposo"	-0.25
"pulular"	-0.4
"pulverizar"	-0.8
"punitivo"	-0.75
"puntal"	-0.5
"puntapié"	-0.8
"puntual"	0.5
"puntualidad"	1
"puñado"	-0.4
"puñal"	-0.5
"puñalada"	-1
"puñetazo"	-0.5
"puño"	-0.4
"pupila"	-0.1
"pupilaje"	0.25
"pupilo"	0.25
"puramente"	0.1
"puré"	-0.25
"pureza"	0.8
"purga"	-0.5
"purgar"	-0.5
"purgatorio"	-0.6
"purificación"	1
"purificar"	0.5
"purista"	0.4
"puro"	1
"pus"	-0.25
"puta"	-1
"puto"	-0.25
"putrefacción"	-0.5
"putrefacto"	-0.5
"queja"	-0.75
"quejado"	-0.75
"quejar"	-0.75
"quejarse"	-0.8
"quejas"	-1
"quejosamente"	-1
"quejumbroso"	-1
"quemada"	-0.5
"quemado"	-0.6
"quemadura"	-0.25
"quemaduras"	-0.4
"quemar"	-0.4
"querida"	-0.25
"querido"	0.5
"querido"	0.5
"querubín"	0.6
"quilate"	0.4
"quisquilloso"	-0.25
"quiste"	-1
"rabia"	-1
"rabia"	-1
"rabiar"	-1
"rabioso"	-0.5
"racia"	-0.6
"racimos"	-0.25
"ración"	0.5
"racional"	0.5
"racismo"	-1
"racista"	-1
"radiación"	-0.4
"radiante"	0.8
"radical"	-0.6
"radicalización"	-0.6
"radicalmente"	-0.4
"radioactivo"	-0.8
"radón"	-0.25
"ráfaga"	-0.25
"raído"	-0.6
"ralentizar"	-0.25
"rallado"	-0.4
"ralo"	-0.8
"ramera"	-1
"ramillete"	0.6
"ramo"	0.8
"rancio"	-0.25
"rápidamente"	0.4
"rapidez"	0.8
"rápido"	0.6
"rapiña"	-0.8
"rapiñar"	-0.8
"raptar"	0.75
"rapto"	0.75
"raquítico"	-1
"rareza"	-0.5
"rarezas"	-0.6
"raro"	-0.25
"rasgadura"	-0.6
"rasgar"	-0.25
"rasguño"	-0.6
"raspadura"	-0.6
"raspar"	-0.25
"rata"	-0.5
"ratificar"	0.1
"rayado"	-0.6
"rayón"	-0.25
"razón"	0.1
"razonable"	0.5
"razonablemente"	1
"razonar"	0.6
"reaccionario"	-0.5
"reacio"	-0.5
"reafirmación"	0.8
"reafirmar"	0.5
"real"	0.4
"realce"	0.6
"realeza"	0.6
"realidad"	-0.25
"realista"	0.6
"realizable"	0.8
"realizar"	0.75
"reanimación"	0.25
"reanimar"	0.25
"reanudación"	0.4
"reanudar"	0.4
"reavivado"	-0.1
"reavivar"	-0.1
"rebasar"	0.4
"rebelde"	-0.5
"rebeldía"	-0.6
"rebelión"	-0.6
"rebosar"	-0.25
"rebotar"	-0.25
"rebuscado"	-0.8
"rebuscar"	0.25
"recado"	-0.4
"recaer"	-0.5
"recaída"	-0.5
"recaído"	-0.25
"recalcitrante"	-0.5
"recarga"	0.4
"recargar"	0.4
"recargo"	-0.25
"recelo"	-0.5
"recelos"	-1
"recepción"	0.6
"receptivo"	0.6
"recesión"	-0.8
"recesiones"	-0.6
"rechazado"	-1
"rechazar"	-0.6
"rechazo"	-0.75
"recibido"	0.6
"recipiente"	0.4
"reclamar"	0.8
"reclinar"	0.6
"reclinarse"	0.6
"recluso"	-0.8
"recomendable"	0.5
"recomendación"	0.8
"recomendaciones"	0.8
"recomendado"	0.5
"recomendar"	0.5
"recompensa"	0.75
"recompensable"	0.5
"recompensación"	0.5
"recompensar"	0.75
"reconciliación"	0.5
"reconciliar"	0.6
"reconciliar"	1
"reconfortante"	0.5
"reconocible"	0.8
"reconocimiento"	0.4
"reconocimientos"	0.6
"reconsideración"	0.4
"reconstrucción"	0.1
"reconstruir"	0.8
"reconstruir"	0.1
"recontar"	-0.25
"recordando"	-0.25
"recortes"	-0.25
"recostar"	-0.25
"recreación"	0.8
"recreativo"	0.8
"rectamente"	0.6
"rectificación"	0.8
"rectificar"	0.25
"recuento"	-0.25
"recuerdo"	0.6
"recuperación"	0.25
"recuperar"	1
"recurso"	0.25
"redención"	0.25
"redentor"	1
"redescubierto"	0.25
"redimido"	1
"redimir"	1
"redirigir"	-0.25
"reducción"	-0.4
"reducir"	-0.25
"redundante"	-0.5
"reedificar"	0.8
"reembolsar"	0.5
"reembolso"	0.8
"reembolso"	0.4
"reemplazable"	0.25
"reensamblar"	0.4
"reescribir"	-0.25
"reestructuración"	-0.25
"reestructurar"	-0.25
"refinado"	1
"refinamiento"	0.75
"refinar"	0.5
"reflejo"	0.4
"reflexión"	0.4
"reflexionar"	0.4
"reforma"	0.25
"reformador"	1
"reformar"	0.25
"reforzamiento"	-0.1
"reforzar"	0.25
"refrescante"	0.5
"refrescar"	0.8
"refresco"	1
"refriega"	-0.5
"refuerzo"	0.25
"refugiar"	1
"refugio"	0.4
"refundir"	-0.4
"refunfuñar"	-0.8
"refutación"	-0.4
"refutar"	-0.6
"regalo"	0.5
"regalos"	0.8
"regañadientes"	-0.75
"regañar"	-1
"regañarse"	-0.6
"regañina"	-0.75
"regaño"	-0.75
"regate"	-0.25
"regatear"	0.75
"regente"	0.4
"regiamente"	0.8
"regocijado"	1
"regocijar"	1
"regocijarse"	1
"regocijo"	0.5
"regodeo"	-0.6
"regresión"	-0.5
"regresivo"	-1
"regreso"	-0.5
"regulador"	-0.25
"regular"	-0.4
"regularidad"	0.25
"regusto"	-0.4
"rehabilitación"	1
"rehabilitar"	1
"rehén"	-0.5
"rehuir"	-0.5
"reincidencia"	-0.8
"reincidir"	-0.8
"reintegrado"	0.8
"reintegrar"	0.1
"reintegro"	0.8
"reir"	0.5
"reivindicar"	0.25
"rejuvenecedor"	1
"rejuvenecer"	0.5
"relación"	0.1
"relaciones"	0.25
"relajación"	1
"relajado"	0.5
"relajar"	0.5
"relajarse"	0.5
"relatividad"	0.1
"relativo"	0.1
"relieve"	0.4
"reluciente"	0.6
"relucir"	0.6
"reluctancia"	-0.8
"remachar"	1
"remanso"	0.4
"remediador"	-0.25
"remediar"	0.25
"remediarse"	0.25
"remedio"	0.25
"remilgado"	-0.25
"remisión"	0.25
"remodelar"	0.1
"remordimiento"	-1
"remuneración"	0.6
"remunerado"	0.8
"remunerar"	0.6
"renacer"	0.6
"renacido"	0.6
"renacimiento"	0.5
"rencor"	-1
"rencores"	-1
"rendición"	-0.5
"renegado"	-0.25
"renegar"	-0.25
"renombrado"	0.5
"renombrar"	0.5
"renombre"	0.5
"renovación"	0.8
"renovar"	0.8
"renuencia"	-0.5
"renuncia"	-0.5
"renunciar"	-0.4
"renunciar"	-0.5
"renuncio"	-0.25
"reorganizar"	0.1
"reparación"	0.1
"reparo"	-1
"repelente"	-0.8
"repeler"	-0.6
"repetitivo"	-0.25
"repique"	-0.25
"repleto"	0.4
"reponer"	0.8
"reposar"	0.8
"reposo"	0.8
"reprender"	-0.8
"reprensible"	-1
"reprensión"	-1
"represalia"	-0.25
"represaliado"	-0.5
"represaliar"	-0.25
"representación"	0.25
"representado"	0.25
"representar"	0.25
"represión"	-0.5
"represivo"	-1
"reprimenda"	-0.5
"reprimición"	-0.4
"reprimir"	-0.5
"reprobación"	-0.25
"reprochar"	-0.5
"reproche"	-0.5
"reproducción"	0.6
"reproducir"	0.6
"reproductivo"	0.6
"repudiar"	-0.8
"repudio"	-0.5
"repuganar"	-0.5
"repugnancia"	-1
"repugnante"	-0.5
"repugnantemente"	-1
"repugnar"	-1
"repulsión"	-0.5
"repulsivamente"	-1
"repulsivas"	-1
"repulsivo"	-1
"resbalar"	-0.25
"resbalón"	-0.25
"rescatar"	0.8
"rescate"	-0.25
"rescindir"	-0.5
"rescisión"	-0.8
"resentido"	-1
"resentimiento"	-0.75
"resentir"	-1
"resentirse"	-0.75
"reserva"	0.4
"reservado"	-0.5
"residido"	0.4
"residuo"	-0.25
"resignación"	-0.5
"resignado"	-0.75
"resignar"	-0.5
"resistencia"	0.6
"resistencia"	-0.5
"resistente"	-0.25
"resistir"	-0.6
"resolución"	0.8
"resolver"	0.8
"resonar"	0.6
"resoplar"	-0.6
"respaldar"	0.25
"respaldo"	0.5
"respetabilidad"	1
"respetable"	0.75
"respetar"	1
"respeto"	0.5
"respetuosamente"	1
"respetuoso"	0.75
"respiradero"	-0.25
"respirar"	0.75
"respiro"	0.75
"resplandecer"	0.6
"resplandeciente"	0.6
"resplandor"	-0.25
"responsabilidad"	-0.5
"responsable"	-0.25
"restauración"	0.8
"restaurar"	0.8
"restitución"	0.8
"restricción"	-0.8
"restrictivo"	-0.5
"restringir"	-0.75
"resucitar"	-0.25
"resueltamente"	0.4
"resuelto"	0.5
"resultado"	-0.25
"resurgido"	-0.25
"resurrección"	0.25
"retardar"	-0.75
"retardo"	-0.25
"retención"	0.4
"retener"	0.6
"retenerse"	0.6
"reticente"	-0.5
"retirada"	-0.75
"retirar"	-0.75
"retirarse"	-0.75
"reto"	-0.25
"retorcer"	-0.25
"retorcerse"	-0.75
"retórica"	-0.25
"retorno"	-0.5
"retorta"	-0.4
"retortijón"	-0.75
"retozar"	0.8
