temporada	episodio	titulo	personaje	texto
1	1	El tiempo es el que es	AMELIA	"Por el amor de Dios… parezco mi abuela."
1	1	El tiempo es el que es	IRENE	"Eso decimos todos en nuestra primera misión."
1	1	El tiempo es el que es	AMELIA	"Pero es que…no… No estoy preparada."
1	1	El tiempo es el que es	IRENE	"Eso también lo decimos todos en nuestra primera misión. Vamos…"
1	1	El tiempo es el que es	ERNESTO	"Alonso, ¿tiene un momento?"
1	1	El tiempo es el que es	IRENE	"Te veo muy tranquilo para ser tu primer viaje… Toma. Si necesitáis algo, el número está en la agenda."
1	1	El tiempo es el que es	JULIÁN	"¿Hay cobertura en el siglo XIX?"
1	1	El tiempo es el que es	IRENE	"Con esto, sí. Marcas el número, almohadilla, la fecha a la que llamas… hora, asterisco, día, asterisco, mes, asterisco, año… almohadilla."
1	1	El tiempo es el que es	JULIÁN	"¿Y tiene cámara?"
1	1	El tiempo es el que es	IRENE	"Y juegos. Escucha: no lo uses cuando cruces una puerta que se vuelve loco. Y de vez en cuando se bloquea."
1	1	El tiempo es el que es	JULIÁN	"¿Y qué hago?"
1	1	El tiempo es el que es	IRENE	"Apagas y enciendes Os estará esperando un funcionario, Carrasco. Dale este sobre."
1	1	El tiempo es el que es	ERNESTO	"Ya es hora."
1	1	El tiempo es el que es	IRENE	"Suerte."
1	1	El tiempo es el que es	ALONSO	"¡AAAAAHHHHHHH!"
1	1	El tiempo es el que es	AMELIA	"¡AAAAAHHHHHHH!"
1	1	El tiempo es el que es	JULIÁN	"¡AAAAAHHHHHHH!"
1	1	El tiempo es el que es	CARRASCO	"¿Todo bien? Anda que no habré pedido veces al Ministerio que pongan una escalera. Algún un día vamos a tener una desgracia…"
1	1	El tiempo es el que es	AMELIA	"¿Carrasco? Tenemos que llegar aquí."
1	1	El tiempo es el que es	CARRASCO	"Eso es la Fonda del Oso. No está muy lejos, a caballo llegan en menos de media hora."
1	1	El tiempo es el que es	ALONSO	"¡No pretenderéis que la dama monte a caballo!"
1	1	El tiempo es el que es	AMELIA	"Yo sé montar a caballo…"
1	1	El tiempo es el que es	JULIÁN	"Pues lo siento, pero yo no."
1	1	El tiempo es el que es	ALONSO	"¿No sabéis montar a caballo?"
1	1	El tiempo es el que es	CARRASCO	"Pues para ir andando donde van, está un poco lejos."
1	1	El tiempo es el que es	AMELIA	"Tome, esto es para usted."
1	1	El tiempo es el que es	CARRASCO	"¡Pero cómo que nos quitan la extra de Navidad! ¡Pero esto qué es!"
1	1	El tiempo es el que es	JULIÁN	"Venga… Al hipódromo…"
1	1	El tiempo es el que es	AMELIA	"Por aquí ya han pasado los franceses."
1	1	El tiempo es el que es	ALONSO	"Esto en mi época sería imposible… Si cumplimos con nuestra misión, Francia nunca ganará esta guerra, ¿no? ¡¡¡Pues vamos!!!"
1	1	El tiempo es el que es	JULIÁN	"¿Pero a dónde va ese hombre tan rápido?"
1	1	El tiempo es el que es	AMELIA	"Deberíamos pedir habitaciones."
1	1	El tiempo es el que es	JULIÁN	"¿Tiene alojamiento?"
1	1	El tiempo es el que es	DUEÑO DE LA FONDA	"Justo me queda una alcoba y un chiscón. La alcoba, para su mujer y usted, y el chiscón para su criado."
1	1	El tiempo es el que es	AMELIA	"De acuerdo."
1	1	El tiempo es el que es	DUEÑO DE LA FONDA	"Necesito sus nombres. Me obligan."
1	1	El tiempo es el que es	AMELIA	"Amelia Folch."
1	1	El tiempo es el que es	ALONSO	"Alonso de Entrerríos."
1	1	El tiempo es el que es	JULIÁN	"Curro Jiménez."
1	1	El tiempo es el que es	DUEÑO DE LA FONDA	"Tomen algo mientras les preparan los cuartos."
1	1	El tiempo es el que es	ALONSO	"Tener que aguantar esto… de extranjeros…"
1	1	El tiempo es el que es	AMELIA	"Ante todo, no hay que llamar la atención…"
1	1	El tiempo es el que es	CAMARERA	"Les dejo esto pa matar el rato, ahora mismo tienen listas las alcobas."
1	1	El tiempo es el que es	SOLDADO FRANCÉS 1	"Viens ici, belle!"
1	1	El tiempo es el que es	CAMARERA	"¡Ahora vuelvo, mesié, que tengo la cantina llena!"
1	1	El tiempo es el que es	SOLDADO FRANCÉS 1	"Chienne!!!"
1	1	El tiempo es el que es	ALONSO	"¡Cuando una dama dice no es que no, aquí y en París!"
1	1	El tiempo es el que es	AMELIA	"¿Qué parte de no llamar la atención no ha quedado clara?"
1	1	El tiempo es el que es	ALONSO	"¡Dos franceses son muy pocos para un español!"
1	1	El tiempo es el que es	JULIÁN	"Aquí morimos…"
1	1	El tiempo es el que es	JUAN MARTÍN	"Si no le importa, claro…"
1	1	El tiempo es el que es	ALONSO	"Será un honor…"
1	1	El tiempo es el que es	THIBAUD	"Qu’est_ce qui passe ici?"
1	1	El tiempo es el que es	ALONSO	"Este hombre ha pegado a una dama. Y va a pagar por ello."
1	1	El tiempo es el que es	THIBAUD	"No hará falta … Ya me encargo yo… Allez immédiatement au quartier!"
1	1	El tiempo es el que es	JULIÁN	"¡Es él! ¡El tipo que vi en el incendio!"
1	1	El tiempo es el que es	THIBAUD	"Le ruego acepte mis disculpas, mademoiselle."
1	1	El tiempo es el que es	ALONSO	"Alonso de Entrerríos, para serviros…"
1	1	El tiempo es el que es	JUAN MARTÍN	"Eusebio Castañeda… igualmente…"
1	1	El tiempo es el que es	DUEÑO DE LA FONDA	"Mi mejor clarete, don Curro. Invita la casa."
1	1	El tiempo es el que es	JULIÁN	"¿Qué pasa?"
1	1	El tiempo es el que es	AMELIA	"Yo he visto antes a ese hombre… ¿pero cómo puede ser… si no nazco hasta dentro de cincuenta años?"
1	1	El tiempo es el que es	THIBAUD	"¿Estás segura de que es él? Ha dicho que su nombre es Eusebio Castañeda."
1	1	El tiempo es el que es	LOLA	"Es un nombre falso, te lo aseguro."
1	1	El tiempo es el que es	THIBAUD	"Gracias por tu información. Con ella lograremos la victoria. ¿Qué ocurre?"
1	1	El tiempo es el que es	LOLA	"Estaba pensando en Benito. Era un buen hombre."
1	1	El tiempo es el que es	THIBAUD	"Sí… Una gran pérdida. Pero en la guerra muchos hombres mueren."
1	1	El tiempo es el que es	LOLA	"Sí. Tal vez demasiados."
1	1	El tiempo es el que es	ALONSO	"Debimos entrar en la alcoba del francés mientras estaba abajo."
1	1	El tiempo es el que es	AMELIA	"Mañana, mejor. Cuando salga. Tendremos más tiempo."
1	1	El tiempo es el que es	JULIÁN	"Es la que manda."
1	1	El tiempo es el que es	ALONSO	"Mis aposentos. Con Dios."
1	1	El tiempo es el que es	AMELIA	"Buenas noches."
1	1	El tiempo es el que es	JULIÁN	"Buenas noches."
1	1	El tiempo es el que es	CAMARERA	"Tranquilo, que no te hace falta el puñal."
1	1	El tiempo es el que es	ALONSO	"Pero… ¿qué hacéis aquí, señora?"
1	1	El tiempo es el que es	CAMARERA	"Ay, me encanta cómo hablas… como un caballero de los de antes. ¡La Virgen! ¡Qué ardor! ¿Tanto tiempo hace que no estás con una mujer?"
1	1	El tiempo es el que es	ALONSO	"¡Siglos!"
1	1	El tiempo es el que es	AMELIA	"Si me viera mi madre durmiendo con un hombre, le daba un aire."
1	1	El tiempo es el que es	JULIÁN	"Vas a dormir como a cuatro metros de un hombre…"
1	1	El tiempo es el que es	AMELIA	"Te debo parecer muy antigua."
1	1	El tiempo es el que es	JULIÁN	"¡Mujer, naciste un siglo antes que yo! ¡Ya me dirás!"
1	1	El tiempo es el que es	AMELIA	"¡Pues soy muy moderna, no te creas! Soy la única mujer en la universidad. Y sigo soltera. A mi edad, todas mis amigas están casadas y con hijos. Y tú, ¿estás casado?"
1	1	El tiempo es el que es	JULIÁN	"Lo estuve. Murió."
1	1	El tiempo es el que es	AMELIA	"Lo… lo siento…"
1	1	El tiempo es el que es	JULIÁN	"Tranquila. La vida es muy extraña. Hace unos días pensaba que nada merecía la pena."
1	1	El tiempo es el que es	AMELIA	"No fuiste el único."
1	1	El tiempo es el que es	JULIÁN	"… y sin embargo, ahora sé que me ha dado la vida… Buenas noches."
1	1	El tiempo es el que es	AMELIA	"Yo le conozco…"
1	1	El tiempo es el que es	ALONSO	"Sé cuáles son los aposentos del francés. Thibaud, se llama. Es un alto mando de los invasores. Ella es su amante, a lo que parece. Una traidora. Dolores de Villamejor. Una aristócrata que vivía en las Indias."
1	1	El tiempo es el que es	JULIÁN	"¿Las Indias?"
1	1	El tiempo es el que es	AMELIA	"América."
1	1	El tiempo es el que es	ALONSO	"Tiene una alcoba a su disposición todo el año… la ocupe o no la ocupe."
1	1	El tiempo es el que es	JULIÁN	"¿De todo eso te has enterado esta noche?"
1	1	El tiempo es el que es	ALONSO	"Mientras otros duermen, yo sirvo a la patria."
1	1	El tiempo es el que es	AMELIA	"Pues espero que dejaras a la patria satisfecha, porque voy a necesitar a tu amiga para entrar en la alcoba del francés."
1	1	El tiempo es el que es	CAMARERA	"Hale, usté a lo suyo, que yo, ya que estoy, voy a ponerle sábanas limpias. Queeee… no es que quiera meter las narices donde no me importa, pero… ¿qué es lo que busca?"
1	1	El tiempo es el que es	AMELIA	"Una puerta."
1	1	El tiempo es el que es	CAMARERA	"Pues aquí no hay más puerta que por la que hemos entrado."
1	1	El tiempo es el que es	AMELIA	"Ya…"
1	1	El tiempo es el que es	CAMARERA	"Uy, qué libro más raro…"
1	1	El tiempo es el que es	AMELIA	"Es que es francés."
1	1	El tiempo es el que es	CAMARERA	"Yo es que no sé leer. Las letras, ná más. ¿Pa qué? Total, pa fregar y tener hijos…"
1	1	El tiempo es el que es	AMELIA	"¡Es él!"
1	1	El tiempo es el que es	CAMARERA	"Ojito, que hay moros en la costa…"
1	1	El tiempo es el que es	AMELIA	"¡Me ha visto en la cantina! ¿Qué hago?"
1	1	El tiempo es el que es	CAMARERA	"¡Pero dale brío, que no tenemos tó el día! ¡Hale, ya ha venío el mesié, y nos ha pillao aquí! ¡Anda, sigue tó tieso pa’l pasillo!"
1	1	El tiempo es el que es	AMELIA	"Es el Empecinado."
1	1	El tiempo es el que es	ALONSO	"¿Quién?"
1	1	El tiempo es el que es	AMELIA	"Tú sí sabes quién es, ¿no?"
1	1	El tiempo es el que es	JULIÁN	"Sí, pero cuéntaselo tú, mejor…"
1	1	El tiempo es el que es	AMELIA	"Él fue… es… será… el que entendió cómo derrotar a los franceses. No con una guerra convencional, sino de guerrilla. El ejército francés es muy superior. Así que en lugar de combatirlo en batallas, le pelea en… todas partes, sin avisar, no le deja en paz. Ataca y se va, rápidamente."
1	1	El tiempo es el que es	JULIÁN	"O sea, que el francés sabe que en un futuro el Empecinado organizará la guerrilla, y quiere cargárselo antes."
1	1	El tiempo es el que es	AMELIA	"Exacto."
1	1	El tiempo es el que es	JULIÁN	"De verdad, deberíais ver la primera de Terminator…"
1	1	El tiempo es el que es	AMELIA	"Hay que hablar con él."
1	1	El tiempo es el que es	JUAN MARTÍN	"¿Puedo ayudarle en algo, señorita?"
1	1	El tiempo es el que es	AMELIA	"¿Podemos salir unos minutos fuera?"
1	1	El tiempo es el que es	JUAN MARTÍN	"Señora, le digo que se equivoca. Mi nombre es Eusebio Castañeda…"
1	1	El tiempo es el que es	AMELIA	"Usted es Juan Martín Díez, y le dicen El Empecinado."
1	1	El tiempo es el que es	JULIÁN	"Y corre un grave peligro."
1	1	El tiempo es el que es	JUAN MARTÍN	"Insisto, me confunden…"
1	1	El tiempo es el que es	AMELIA,Sé perfectamente quién es usted. Sé que combatió en el Rosellón, que vive del campo en el pueblo de su esposa, que se levantó contra el invasor cuando soldados franceses violaron a una muchacha en el pueblo…	"… que Goya le hizo un retrato…"
1	1	El tiempo es el que es	JUAN MARTÍN	"¿Que quién me hizo qué?"
1	1	El tiempo es el que es	JULIÁN	"Que… igual Goya no le ha pintado nada todavía…"
1	1	El tiempo es el que es	AMELIA	"Oh… Da igual. Lo que importa es que su vida corre peligro."
1	1	El tiempo es el que es	JUAN MARTÍN	"Déjenme que les haga una pregunta. ¿Son ustedes españoles?"
1	1	El tiempo es el que es	ALONSO	"¡Por supuesto que soy español! Como el que más."
1	1	El tiempo es el que es	JULIÁN	"Yo soy… español, español, español…"
1	1	El tiempo es el que es	JUAN MARTÍN	"Entonces sabrán que la vida de todos corre peligro, no sólo la mía. Pero puede que ganemos esta guerra pronto. Muy pronto. Tengo una cita a la que no puedo faltar. Si me disculpan…"
1	1	El tiempo es el que es	ALONSO	"Tranquila… No le quitaré ojo."
1	1	El tiempo es el que es	CAMARERA	"Buenos días, don Eusebio. ¡Jesús!"
1	1	El tiempo es el que es	ALONSO	"¿Qué cuarto es ese?"
1	1	El tiempo es el que es	CAMARERA	"De doña Lola, la marquesa."
1	1	El tiempo es el que es	JULIÁN	"¡Son disparos!"
1	1	El tiempo es el que es	JUAN MARTÍN	"¿Qué… qué me ocurre…?"
1	1	El tiempo es el que es	THIBAUD	"Ruego me disculpe, monsieur. Aún no domino estas nuevas armas."
1	1	El tiempo es el que es	ALONSO	"Yo sí."
1	1	El tiempo es el que es	JULIÁN	"Está muerto."
1	1	El tiempo es el que es	ALONSO	"Lo sé."
1	1	El tiempo es el que es	AMELIA	"¿De dónde ha salido tu pistola?"
1	1	El tiempo es el que es	ALONSO	"Me la confiaron antes de venir."
1	1	El tiempo es el que es	JUAN MARTÍN	"Lola… Lola…"
1	1	El tiempo es el que es	ALONSO	"¡Esa arpía os ha vendido!"
1	1	El tiempo es el que es	JUAN MARTÍN	"¡No! ¡Es una patriota! Venía a avisarme de que estaba en peligro… Me dijo que tenía que…"
1	1	El tiempo es el que es	JULIÁN	"¡Presiona fuerte!"
1	1	El tiempo es el que es	AMELIA	"¡Chsssssss!"
1	1	El tiempo es el que es	JULIÁN	"¿Está bien?"
1	1	El tiempo es el que es	LOLA	"Se enteró de que iba a ver a Juan, y… ¿Está… muerto?"
1	1	El tiempo es el que es	JULIÁN	"No, pero está muy mal. Necesita un médico… de mi época."
1	1	El tiempo es el que es	AMELIA	"Llevadlo a nuestro cuarto, yo me quedo con ella."
1	1	El tiempo es el que es	ERNESTO	"Ya debían haber dado señales de vida."
1	1	El tiempo es el que es	IRENE	"Cálmate… ya verás como todo sale bien…"
1	1	El tiempo es el que es	ERNESTO	"Son ellos. ¿Qué ocurre?"
1	1	El tiempo es el que es	JULIÁN	"¿Sabe quién es el Empecinado?"
1	1	El tiempo es el que es	ERNESTO	"Claro…"
1	1	El tiempo es el que es	JULIÁN	"Pues aquí le tengo, con dos heridas de bala de una pistola que se fabricará dentro de doscientos años."
1	1	El tiempo es el que es	ERNESTO	"¿Puede traerle?"
1	1	El tiempo es el que es	JULIÁN	"Ni de coña. Ha perdido mucha sangre. No aguanta el trayecto en carro hasta la puerta."
1	1	El tiempo es el que es	ERNESTO	"De acuerdo. Llegará una UVI móvil ahora mismo."
1	1	El tiempo es el que es	MORALES	"Soy el doctor Morales. ¿Situación del paciente? ¿Consciente?"
1	1	El tiempo es el que es	JULIÁN	"Va y viene. Delira."
1	1	El tiempo es el que es	MORALES	"Muy bien, ya nos encargamos nosotros."
1	1	El tiempo es el que es	JULIÁN	"Tranquilo. Sale de ésta."
1	1	El tiempo es el que es	ALONSO	"Por vos, no por mí."
1	1	El tiempo es el que es	JULIÁN	"¿Está bien Lola?"
1	1	El tiempo es el que es	AMELIA	"Dice que sí, pero prefiero que la veas."
1	1	El tiempo es el que es	JULIÁN	"Ojalá te oyera mi madre…"
1	1	El tiempo es el que es	LOLA	"Te lo puedo explicar."
1	1	El tiempo es el que es	JULIÁN	"¿Cómo?"
1	1	El tiempo es el que es	AMELIA	"¡Julián! ¡Julián!"
1	1	El tiempo es el que es	JULIÁN	"Lola… no es quien dice ser…"
1	1	El tiempo es el que es	CARRASCO	"Ya. ¿Me echa una mano?"
1	1	El tiempo es el que es	JULIÁN	"Yo he estado aquí antes… en 2015."
1	1	El tiempo es el que es	CARRASCO	"Y en el 2015 estamos. Quedaos aquí hasta que el Ministerio venga a recogeros un coche. Vestidos así no podéis ir por la calle."
1	1	El tiempo es el que es	ALONSO	"¿Y la puerta? Hay que sellarla."
1	1	El tiempo es el que es	CARRASCO	"Ya me encargo yo."
1	1	El tiempo es el que es	JULIÁN	"O el móvil se inventó antes de lo que yo creía o esa mujer viaja en el tiempo como nosotros."
1	1	El tiempo es el que es	SALVADOR	"Pues va a ser más bien lo segundo… Ernesto, traiga a Velázquez. Hay que mandar un retrato robot a todos los funcionarios."
1	1	El tiempo es el que es	JULIÁN	"No hace falta. Tengo una foto."
1	1	El tiempo es el que es	SALVADOR	"Vaya, veo que ha retomado viejas aficiones…"
1	1	El tiempo es el que es	ERNESTO	"¿Lola? ¿Lola Mendieta?"
1	1	El tiempo es el que es	AMELIA	"¿La conocen?"
1	1	El tiempo es el que es	IRENE	"Creíamos que había muerto en una misión en las guerras carlistas."
1	1	El tiempo es el que es	AMELIA	"¿Qué pretendía?"
1	1	El tiempo es el que es	IRENE	"Dinero. Es evidente. Le vendió el secreto a los franceses."
1	1	El tiempo es el que es	JULIÁN	"El Empecinado, antes de perder el conocimiento, nos dijo que ella había ido a avisarle de que huyera."
1	1	El tiempo es el que es	SALVADOR	"Saque copias de esta foto y envíelas a todas las oficinas. Señores, buen trabajo."
1	1	El tiempo es el que es	ALONSO	"Señora, ¿puedo preguntaros por la salud del que dicen El Empecinado?"
1	1	El tiempo es el que es	IRENE	"Está bien, recuperándose en un hospital."
1	1	El tiempo es el que es	AMELIA	"¿Y no se da cuenta de que no está en 1808?"
1	1	El tiempo es el que es	IRENE	"La mitad del tiempo está sedado. Además, tenemos una zona del hospital para nosotros, nadie sabe lo que pasa allí."
1	1	El tiempo es el que es	JULIÁN	"¿Y en qué hospital se puede hacer eso sin levantar sospechas?"
1	1	El tiempo es el que es	IRENE	"En el 12 de Octubre. ¿Por qué te crees que tiene siempre zonas cerradas por obras?"
1	1	El tiempo es el que es	ALONSO	"Se va a salvar. Y va a echar a los franceses de suelo español. ¿No es así?"
1	1	El tiempo es el que es	AMELIA	"Sí…"
1	1	El tiempo es el que es	ALONSO	"Su rey estará orgulloso de él. ¿Por qué ponéis esa cara?"
1	1	El tiempo es el que es	AMELIA	"Su rey lo mandó ejecutar. A él y a muchos que lucharon por España."
1	1	El tiempo es el que es	ALONSO	"¿En vuestra época aún se lee el Cantar del Mío Cid?"
1	1	El tiempo es el que es	AMELIA	"Claro."
1	1	El tiempo es el que es	ALONSO	"Nada ha cambiado desde entonces. Dios, qué buen vasallo, si hubiera buen señor."
